"id","about"
"2384720","Astebros is a roguelite game about the beginnings of the kingdom of Asteborg!
Choose your hero among three different characters and go through procedural dungeons to eliminate your formidable opponents!
Defeat bosses to obtain valuable power orbs!
Collect coins and materials to buy and upgrade your equipment!
Discover mysterious secrets within the dungeons...
All this alone or in pairs!
"
"615730","Search a Darkened Movie Theater to Free a Hostage from her Captor’s Dangerous Plot!
When a high school friend gets kidnapped in a historic theater, you, as Nancy Drew, are plunged into a desperate race against the clock. With the theater being torn down in just three days, can Nancy outwit the kidnapper and rescue her friend before the wrecking ball flies? Or will this be Maya’s final scene?
"
"1532250","This is an enhanced edition of the beloved 2016 art game The Catacombs of Solaris, a perspective maze that plays with your perception of 3D space on a 2D screen.
Compared to the original, it features a host of perplexing new visual effects, the ability to load your own images, and built-in screen capture.
Note that this is a purely visual experience and contains no audio.
"
"2163590","Hot Pussy College is a short adult Visual Novel focusing on the fun parts of college life. The game is packed with humor, romance, and lots of sex. Play as a young male attending college at B&R and guide him through the experience.
Features:
Plenty of lewd scenes with various girls
A fascinating story
A Multitude of Sexy Situations
Minigames
Ability to play with one hand. ( ͡~ ͜ʖ ͡°)
 
"
"303210","The Beginner's Guide is a narrative video game from Davey Wreden, the creator of 
The Stanley Parable
. It lasts about an hour and a half and has no traditional mechanics, no goals or objectives. Instead, it tells the story of a person struggling to deal with something they do not understand.
"
"1455220","Play as a man captured by demons and forced to do manual labor. After some time, you can take no more and try to escape.
But that's easier said than done!
Avoid roaming patrols, hidden traps, and devious illusions in a mad dash for freedom!
Features:
A Dungeon Escape Action Game
Sneak Past Patrolling Demons
Avoid A Variety of Traps
Multiple Environments
Navigate the Labyrinth and Escape!
 
"
"502820","Batman™: Arkham VR immerses you in the Dark Knight's Universe and redefines what it means to be the Batman.
Experience Gotham City through the eyes of the World's Greatest Detective in an all new Arkham mystery.
Think like Batman. Utilize his legendary gadgets in Virtual Reality to unravel a plot that threatens the lives of Batman's closest allies.
"
"571720","A remaster of the latest installment of the “Unlimited” series, with over 50 DLC’s included..
An Original Story & Original Characters created by Eichiiro Oda. 
Take part in epic fights against famous bosses up until the Dressrosa Chapter. 
The Battle Coliseum Mode will allow players to show their skills in this dangerous Arena.
All the Straw-Hat crew members will be playable.
"
"48000","Uncertain of his sister's fate, a boy enters LIMBO
"
"793370","KIDS allows you to move with and against crowds until everyone is gone.
KIDS is a short interactive animation drawn by Michael Frei and coded by Mario von Rickenbach, their second collaboration after the award-winning project 
PLUG & PLAY
.
Play time: Between 15 – 30 Minutes.
"
"250340","Blockland is a non-linear sandbox game with no set goals, giving players the freedom to design and construct elaborate structures. Styled as a tiny minifigure, players build inside of the virtual world using bricks reminiscent of toy blocks. These structures can be built in either a single-player or multiplayer (either online or through a local area network) setting.
"
"250340","Blockland is a non-linear sandbox game with no set goals, giving players the freedom to design and construct elaborate structures. Styled as a tiny minifigure, players build inside of the virtual world using bricks reminiscent of toy blocks. These structures can be built in either a single-player or multiplayer (either online or through a local area network) setting.
"
"1730650","CRAFT ULTIMATE WEAPON
Unleash your creativity by crafting crazy things
PHYSICS-BASED MULTIPLAYER
Everything in the game has a physical simulation
THE LARGEST MAP IN VR
Explore an abandoned town and its dungeons with your friends or alone
GAME MODES:
Survival mode
Horde Mode
Story Mode
PVP
 
"
"466630","The Pedestrian is a 2.5D side scrolling puzzle platformer. You are The Pedestrian! Enter into a dynamic 3D world with stunning graphics and challenging puzzles.
You play by rearranging and reconnecting public signs in order to explore and advance through each engaging environment.
 
"
"353560","Explore the universe of Plug & Play, an interactive animation drawn by 
Michael Frei
 and coded by 
Mario von Rickenbach
. An unashamedly surreal play with plugs.
Play time between 10 – 15 minutes.
"
"1812410","Tiber Septim has swept through Tamriel, uniting its squabbling lands by force. Even the mighty Redguards of Hammerfell have come under Imperial control. Cyrus, the legendary Redguard mercenary, leads a rebellion against the Empire. Along with a faction known as the Restless League, Cyrus defeats the occupying forces at Stros M’kai and forces Tiber Septim to make peace with the Redguards.
"
"2166050","Moonleap is a game about a moon boy on his journey to recover shooting stars. Change day to night with your jump and catch all the stars in this short and challenging puzzle-platformer!
Challenging puzzles;
50 handmade levels;
Secret and optional levels;
Beautiful pixel-art graphics;
A cute moon.
An innovative mechanic with simple and accessible controls, walk and jump! 🌜✨
"
"1742930","A seemingly monotonous life, full of books and endless study. 
But what happens if you reach the 'point of no return'? 
Follow the challenging life of a student in this short psychological adventure game.
 Short but meaningful experience;
 Hand drawn locations and characters;
 3 endings to discover;
 An unlockable mode to know more about the game's lore.
 
"
"104600","Portal 2 draws from the award-winning formula of innovative gameplay, story, and music that earned the original Portal over 70 industry accolades and created a cult following.  For more information on Portal 2 
click here.
 
"
"1192610","ANIME REDEMPTION
 is an adventurous shooting game in the Wild West theme. You are playing for Wild West Girl: brave lonely H.E.N.T.A.I. fighter who is ready to take on all of the bad dudes out there. Your target is to kill as many enemies as you have the balls to..
Features:
 authentic Wild West atmosphere
 variety of weapons to choose from
 realistic Wild West fighting mechanics
 
"
"1182830","FUN FEATURES
☀️ 3 CUTE GAMES (QT, MUSEUM and KOUEN)
🐤 1000's OF FRIENDS TO MEET · ◡ ·
⭐ OVER 60 FUN ACHIEVEMENTS
🐕 SHORT-ISH WEIRD GAMES · ◡ ·
🌞 A BILLION SECRETS TO UNCOVER
🎉QT ANNIVERSARY!!!🎉 Trading cards, badges and emotes now added!
"
"1572450","Male on Femboy, Femboy on Femboy
A nice stroll in the park leads to an offer that you can't refuse.
Meet 2 new friends and a try a few new things...
Read through some pretty raunchy(erotic) dialogue, accompanied by spicy nude depictions.
Gameplay
Kinetic Visual Novel
H-Scenes
~2K words
"
"983840","Currently supported by HTC Vive and Oculus Rift. The game is also under heavy development and will be updated each month until we feel comfortable with its stage.
 
"
"1197220","WARNING: ANOTHER TRY IS IN THE EARLY STAGES OF DEVELOPMENT. PERHAPS YOU SHOULD WAIT A WHILE BEFORE JOINING US.
Explore the world alone or with friends.
Go to abandoned cities to find weapons, food, and resources.
Build houses and protect them from external threats.
Create alliances with other players.
All this will help you survive in a harsh post-Apocalypse world populated by the living dead.
"
"736200","Nana in the Dark
Nana who came to a strange place,
To escape from there, you must survive from unidentified things!
* Simple graphics
* Cute characters
* A little fear
* Story
* Multi-ending
"
"2013900","Art by Аnatoliy Loginovskikh
100 hidden turtles is a hidden object game in the undersea world setting.
At first black and white hand-drawn graphics in a cartoon style.
Then the game becomes colored. Animated fish and algae.
Colored turtles hid under water.
Can you find 100 turtles? Just click on the turtle!
Take care of your nerves!
"
"225300","The second instalment in the Tomb Raider series invites you to join Lara as she travels around the globe to retrieve a precious artefact before it falls into the wrong hands. The legendary artefact, the Dagger of Xian, is said to give its possessor the power of a fire breathing dragon.
"
"1069740","A lonely kid desperately tries to escape his dark world.
 
"
"1656240","ALL CHARACTERS ARE 18 YEARS OLD
My Sexy Waitress
 this is exciting, puzzle game with Fancy Girls.
Control your tube and find the way to pass the level and unlock a lot of beauty in the gallery
My Sexy Waitress
 contain a nice mechanic, cute girls and awesome story.
Game Features:
Intellectual game
Cute Different Girls
Gallery with animations
A lot of beauty
Awesome animations
Interesting plot
 
"
"1505620","ALL CHARACTERS ARE 18 YEARS OLD
Challenge your brain!
 
"
"1609160","All characters are over 18 year old
Waifu Secret 2
 this is exciting, puzzle game with Fancy Girls. 
Control your tube and find the way to pass the level and unlock a lot of beauty in the gallery
Waifu Secret 2 contain a nice mechanic, cute girls and awesome story. 
Game Features:
Intellectual game
Cute Different Girls
Gallery with animations
A lot of beauty
Awesome animations
Interesting plot
 
"
"224300","Take control of two powerful and highly evolved vampires: Kain, an all-powerful demigod, and Raziel, a demonic angel of death. Each equipped with a legendary sword, Kain & Raziel must battle through a world loaded with conflict and intrigue as they attempt to unravel their destinies and defeat the dark forces that seek to condemn their world to eternal damnation.
"
"230980","Starseed Pilgrim is a game about tending a symphonic garden, exploring space, and embracing fate.
You are a gardener, tending to empty noise and empty space to fill them both with colour.
You are a refugee, building your own world away from the spreading darkness.
You are an explorer, discovering new places, new rules, and new fascinations.
The Universe Is Bigger Than You Know.
 
"
"396790","Haunted by frightening dreams about her forgotten past, Isabella, along with her fiancé, were able to decipher one clue from the depths of her memory that leads them to an old ghost town. While exploring, they encounter a terrifying creature and the pair are separated. Help Isabella traverse dungeons inhabited by deadly vampires to reach the city of lost souls and rescue her fiancé!
"
"1144440","UnderParty is an Action Platformer Game.
Use your flamboyant controls to get them out of the enemy's strongholds safely
※ Story
※ Features
 25 achievements
 Six distinctive stages.
 Various Motion Events
 Various Boss Patterns
※ Combo System
※ Notes before purchase
 Play time to ending is about 2 hours.
 
"
"1113110","- You decide the course of story!
- Interactive film game
- Relive the classic B-Movie style in a Psychological Thriller key!
- Multiple story endings that will depend on your choices
Make the decisions, the protagonist of the story is you!
Decide whether to go in one direction or another, whether to attack or flee, whether to resort to weapons or not!
"
"743640","Achievmenet Clicker
 is a game in the genre timekiller-clicker, where your main objective is to get the most Achievements!
Start out by clicking on the Achievement and get the Achievements! 
The game has a store where you can buy Achievements!
Features:
-Good design.
-Amazing music.
-Achievements.
-Saving system
-5000 Achievements
"
"2179360","Get on the official INCUR Survival Discord Server:
 
 
Features:
 
Character hunger and thirst mechanics
 
Crafting
 
Gathering resources
 
Procedural Spawning of resources and loot
 
Hunting wildlife and fighting creatures
 
Base Building
 
Farming crops
 
Day/Night Cycle
 
Weather changes
 
Swimming and Diving
 
Basic Leveling and Skills System
 
Animal Taming
 
Animal Riding
 
"
"609490","Minit is a peculiar little adventure played sixty seconds at a time. Journey outside the comfort of your home to help unusual folk, uncover countless secrets, and overcome dangerous foes, all in hopes of lifting a rather unfortunate curse that ends each day after just one minute. Minit is a collaboration between Kitty Calis, Jan Willem Nijman, Jukio Kallio & Dominik Johann.
 
"
"824190","Achievement Clicker 2019 is the new 2019 version of Achievement Clicker, its a game in the genre timekiller-clicker, where your main objective is to get the most Achievements!
Start out by clicking and get the Achievements! 
The game has a store where you can buy Achievements!
Features:
- 5000 Achievements!
- More items / upgrades! 
- Amazing design!
- Amazing music!
"
"1961520","Embark on a journey through a fascinating, hand-drawn world to find all the hidden cats, raccoons, birds and many more different items.
By finding lost items you will color this world.
Game Features:
- Over 1500 different items to find
- different levels
- Difficulty levels
- Search both outside and inside
- A train! :)
- Level Coloring
- 2.5D effect
"
"1932230","Art by Аlexandr Telminov
Important information
Press ""N"" for night mode.
Press ""Del"" then ""Esc"" to reset all achievements.
100 hidden hares is a hidden object game in the winter setting.
Black and white hand-drawn graphics in a cartoon style.
Ultra hard! Very difficult!
Can you find 100 hares? Just click on the hare!
Take care of your nerves!
"
"214700","Explore the world of Thirty Flights of Loving through a first-person short story. In this sequel to Gravity Bone, take a deep dive with high-flying schemers, lovelorn criminals, and more stray kittens than you can shake a stick at. Saddle up, gunslinger.
Featuring an original soundtrack by Chris Remo.
"
"585690","Minimalism - platformer with a lot of levels, made in minimalist style - which is a cube protogonist. The game is a kind of labyrinth consisting of levels, to go between them you need to open the doors with collected keys.
Features:
- 30 increasing complexity as you progress through levels
- Minimalistic design
- Good music
"
"897640","Gun Crazy
 is a fast paced and hectic arcade style action shoot em’ up, sporting old school pixel art and a retro sound track.
Tackle 
bosses
, dodge an onslaught of bullets, and use 
multiple weapons
 to take out your foes. Hope you brought your ""A"" game otherwise be prepared to spam those ""continues""!
 
"
"913280","""Pranky Cat""
 is an eternal confrontation between dogs and cats, we play for a cat. Our goal is to harm and poke fun at dogs. We need to find items and use them to harm the dogs. Puzzle game. Have to think!
Features:
5 different places
various pranks
music to order
a lot of positive!
 
"
"970940","From your village, the Dream World is just a step away!
Befriend Unica the unicorn while exploring the real world and the world of dreams. 
You're the only one who can help Unica save her world!
15 different missions between two worlds
Many options to customise your character and horse
An open world to explore on the back of one of six horses available
 
"
"320690","Match tokens to unlock incredible riches in The Treasures of Montezuma 3! With Casual and Timed modes to enjoy, 160 levels to beat, and dozens of mind-bending mini-puzzles to solve, you could be in the jungle for months!
Enjoy Casual and Timed modes!
Upgrade your power-ups between stages!
Unlock incredible riches!
 
"
"2325640","Sexy Nurse Puzzle is a short puzzle game with a beautiful and hot nurse. High-quality art, relaxing music and spicy atmosphere. Awesome for relax after a day at work.
Features:
• Simple and additive Gameplay
• Original HD Artworks
• Relaxing music
• The best way to spend your night alone!
"
"399070","Dragon's Wake is a powerful tale of discovery, growth and courage, all told without words. As a fledgling dragon, you will be born into an unknown world - and directly experience the wonders and threats that you discover. As you grow and gain strength and power in this 2D Adventure Platform game, the decisions and choices you make will change the lives of the people left in your wake.
"
"2027860","In Search for Bigfoot, you search for Bigfoot. That's it.
It's a dark night in the forest, and something is lurking just beyond the trees. Can you find Bigfoot before he finds you? 
Collect hair, scat and any other pieces of evidence you come across on your quest to track down the most elusive beast of them all. The mighty, and stealthy, Bigfoot. He's out there somewhere, and he is watching you.
"
"513340","You continue your journey in worlds of Abandoned. Welcome to the Forest, the sacral place in the Ordered. 
Solve puzzles, find items and find a way to use them. Try to reach your brother and have fun.
"
"1990260","《Phantom Tentacle》is a story decryption game!
The sealed ghost tentacles descended on the town again.
Players will play ghost tentacles, attacking lone villagers, capturing nuns, and sneaking to escape from the hunters of knights. Finally rule the whole town!
Early Access:
Two can be used for hunting objects
4 unique levels
Sneak gameplay
Tailing play
·【The nun】Maria
·【The VillagersA】Lina
 
"
"1205260","Defeated Girl is a jigsaw puzzle.
Complete the puzzle directly according to ""F"".
""Defeated Girl"" Features:
 Various beautiful girls
 12 beautiful girl CG
 12 levels.
 
"
"1205260","Defeated Girl is a jigsaw puzzle.
Complete the puzzle directly according to ""F"".
""Defeated Girl"" Features:
 Various beautiful girls
 12 beautiful girl CG
 12 levels.
 
"
"401190","WHAT IS DINOSAUR HUNT?
Dinosaur Hunt is a chaotic first person shooter that confronts heavily armed players with the most horrifying creatures that ever roamed the earth: Dinosaurs.
THE SETTING
The world of Dinosaurs is a ride that you will never forget
THE PLOT
The story is mindblowing and will make you crying in the corner
FEATURES
1081 Achievements - thats right 1081 of them. 
 
"
"1549030","Art by Anatoliy Loginovskikh
Important information
Press ""N"" for night mode.
Press ""Del"" then ""Esc"" to reset all achievements.
100 hidden snails 2 is a hidden object game in a surreal setting.
Black and white hand-drawn graphics in a cartoon style.
Can you find 100 snails? Just click on the snail! 
Good Luck!
"
"1838830","Alter your past and future in this thought-provoking and edgy time travel game. Are you willing to live with the effects that your changes may cause?
A 30,000 word time-traveling text adventure without graphics or sound effects.
 Play as male, female, or nonbinary.
 Change the past, see the future.
 
"
"928840","Cybarian The Tme Travelling Warrior is a classically inspired arcade action game, with a mixture of modern and retro gaming tropes.
The game is an amalgamation of old school 2d platformers and side scrolling beat em’ ups.
Features
Beautifully animated and expertly realised retro style pixel art.
Epic boss battles! Expand your abilities!
Explosive and engaging combat!
Classic platforming.
 
"
"1461490","In 
Hoppup!
 the only way to go is up! There is no death, no checkpoints and no enemies. All that stands between you and the top are your own skills!
If you enjoy punishing platforming games this might be for you! :)
The Frozen King DLC
 is now available for free for all owners of 
Hoppup!
 
"
"1573750","Art by Catherine Svyataya
Important information
Press ""N"" for night mode.
Press ""Del"" then ""Esc"" to reset all achievements.
Hidden object game in a fairytale setting.
Black and white hand-drawn visual style. 
A very difficult game for any age!
Can you find 100 mushrooms? 
It will be a hard but sweet adventure!
Good Luck!
"
"384740","Check Out: 
CAT Interstellar: Episode II
This is a short story ~ 1 hour long that is meant to be played in a single sitting.
Play as a DOG-VI drone, a newly activated maintenance bot, who is assisting in the terraforming effort on Mars. After a predictable yet unfortunate accident DOG finds herself uncovering the past of a seemingly barren planet.
"
"1498310","Art by Phenechka
Important information
Press ""N"" for night mode.
Press ""Del"" then ""Esc"" to reset all achievements.
Hidden object game in the setting of a cartoon cafe.
Black and white hand-drawn graphics.
This is a kind game for kids.
Can you find 100 cupcakes? 
This game is best played on a full stomach!
"
"1553910","Spend time at the computer not alone, but together with Stalin. Scroll through the feed of social networks, look for videos on YouTube, watch anime. Whatever you do, Joseph will always be with you.
Features List
 A large selection of different dances
 Flexible customization of your Stalin (change the size, color of clothing, etc.)
 Stalin on top of all your windows
 Relaxing soundtrack
 
"
"1186400","*If you think the game too difficult, try pressing the F key while playing.
West Sweety
 is a casual game with a relaxed atmosphere and challenge. 
In the bar of west you gonna play a card & dice game
Five major features of the game:
1. 7 girls waitingfor you to challenge ! ! 
2. Fantastic 2.5D scene with space dynamic rendering technology! !
3. 4K HD CG! !
4. Fun gameplay !
 
"
"1377590","The Island is an open world, with good optimization, graphics and beautiful nature.
In this game, you need to survive after a shipwreck.
Create items and collect resources.
Build a small shelter, a large house on the beach or in the woods.
Kill dangerous animals.
Get food and build a fire.
 
Do everything to survive.
 
"
"585690","Minimalism - platformer with a lot of levels, made in minimalist style - which is a cube protogonist. The game is a kind of labyrinth consisting of levels, to go between them you need to open the doors with collected keys.
Features:
- 30 increasing complexity as you progress through levels
- Minimalistic design
- Good music
"
"1012460","Through Abandoned: The Refuge is the third part of a big story about parallel worlds. Now the way leaded you to the Refuge, a place hidden between worlds. Investigate what happened there.
Through Abandoned: The Refuge is a classic point and click adventure. Solve puzzles and play mini-games, look for items and find a way to use them, explore, enjoy the story and try to escape.
"
"1520250","This puzzle game helps your kids develop matching and fine motor skills. You will love these wonderfully Gnome pictures and will improve their spatial skills while having fun! 
FEATURES:
- Perfect for all ages.
- Rotation mode for greater challenge.
- Many bright puzzle images.
- Colorful puzzling atmosphere.
- Traditional puzzle gameplay.
- Simple controls make it easy to solve picture!
"
"1181130","This game consists of 3 mini games, to completely undress the girls you need only one hand, with cute NEKO girls you can play the game for memory, puzzles, and hands game. 10 hot NEKO girls are waiting for you.
Play in:
 MEMORY GAME;
 PUZZLE GAME;
 HANDS GAME;
Enjoy the sweet anime songs, the sweet lips of the girls, stay alone with your 2d waifu.
 
"
"1245380","This game consists of 3 mini games, to completely undress the girls you need only one hand, with cute NEKO girls you can play the game for memory, puzzles, and hands game. 10 hot NEKO girls are waiting for you.
Play in:
MEMORY GAME;
PUZZLE GAME;
HANDS GAME;
Enjoy the sweet anime songs, the sweet lips of the girls, stay alone with your 2d waifu.
"
"2213460","In this short adventure game, explore an abandoned mansion as a ghost. Collect items to help you along the way. Find secrets hidden around the house and find multiple endings
-Collect up to 50 souls hidden throughout the mansion
-Find health and speed boosts
-Collect and wear 9 different hats
-Explore strange rooms of the house
-Multiple story endings to discover
"
"1773890","Art by Аlexandr Telminov
Important information
Press ""N"" for night mode.
Press ""Del"" then ""Esc"" to reset all achievements.
100 hidden dogs is a hidden object game in the alien setting.
Black and white hand-drawn graphics in a cartoon style.
A large location and cute dogs.
Can you find 100 dogs? Just click on the dog!
Take care of your nerves!
"
"1740240","Art by Igor Shalimov
Important information
Press ""N"" for night mode.
Press ""Del"" then ""Esc"" to reset all achievements.
100 hidden cups is a hidden object game in the surreal setting.
Black and white hand-drawn graphics. Ultra hard!
The strange cups are hidden on the paper. 
A difficult adventure for the eyes.
Can you find 100 cups? Just click on the cup!
Take care of your nerves!
"
"1841390","Art by Аlexandr Telminov
Important information
Press ""N"" for night mode.
Press ""Del"" then ""Esc"" to reset all achievements.
100 hidden fish is a hidden object game in the sea setting.
Black and white hand-drawn graphics in a cartoon style.
Difficult and interesting! Very large location!
Did you find a fish? Then click on it.
It's going to be a fun adventure.
"
"1396380","36 achievements!
The player can choose from 2 characters - a swordwoman and an archer.
Several locations and bosses are available.
Skill tree - level up and become the strongest.
Quests - complete tasks and level up.
Nice ability animations.
 
"
"1253870","You are a Delivery Agent. Your goal is to deliver packages  save & sound to our bases, taking care of our people's needs. Dont' worry, you'll be awarded accordingly.
It's one of a kind journey. Dangerous and lonely.
 There are:
 5 lonely missions to complete
 gallery of images to unlock
 world's secrets to explore
 atmospheric soundtracks
 
"
"2167790","It's a boring first person zombie game with no story
Please don't expect too much from this game, this is just a game I made for tutorials, no gameplay, just fun.
Game Mode:
Burst mode (will be updated in the future)
The biochemical model
Survival Mode (will be updated in the future)
Although there are three modes, but all are single-player mode, currently not multiplayer online.
"
"712010","In the land of Zyorzia monsters roam out from all corners of the world.  Our hero needs to vanquish these enemies the best way he can.  Gaining fortune and fame and using said fortune to continue on the struggle.  To restore light to the world once again!
 Level Up~
 Traditional RPG Battle Engine~
 Venture in the land of Zyorzia~
 Inventory & Skill System~
 5000 Achievements~
 
"
"1522560","Art by Аlexandr Telminov
Important information
Press ""N"" for night mode.
Press ""Del"" then ""Esc"" to reset all achievements.
100 hidden mice is a hidden object game in the laboratory setting.
Black and white hand-drawn graphics in a cartoon style.
Difficult and interesting! Very large location!
The mice hid in the laboratory. 
They are up to something! 
Try to find 100 mice! It will be hard...
"
"2323300","Hot Secretary Puzzle is a short puzzle game with a beautiful and hot secretary. High-quality art, relaxing music and spicy atmosphere. Awesome for relax after a day at work.
Features:
• Simple and additive Gameplay
• Original HD Artworks
• Relaxing music
• The best way to spend your night alone!
"
"2100780","Learn what it truly means to spin in this indie clicker game by Dumb Video Game Stuff. Spin Time is a short relaxed comedic experience where all you do is press a button. Your mission? To help the world's greatest spinner,  Horst,  in his quest to achieve maximum spin. 
Features:
- 5 unique modes
- Voice lines from ""Voice of Czath""
- Two live-action cutscenes
"
"1919060","Kly Kly is an arcade platform game in which you have to help a magical creature named Klu-Klu defeat 4 monsters that are located in each dimension. The game has 4 exciting worlds, each with 8 levels of varying difficulty and a BOSS. Your task is to defeat all the bosses!
features
music Henrit
graphics Dudnout
"
"1029240","Have an acident on sea , the ship which you are on is shipwreck. You are drifted to the uninhabited island . You meet a girl who are on the same ship . You and her have a life on island .
Game feature :
. Explore island filled with many intersting things .
. Many actions interesting in game .
"
"1851640","If you like the adventures and cars then 
Police Hot Pursuit
 is for you! Take a car or even a bike and let the adventure begins! 
Escape the cops and avoid obstacles as long as possible. 
Game Features: 
- 5 cars, 1 bike & 1 motorcycle available to use 
- Weather changes like dense fog
- Collectable items which will help you to escape the cops
"
"1396260","Start your own story in FALAFEL in a big city where you own a small restaurant that sells Falafel and some more meals
 In FALAFEL you can drive your scooter , transport goods , customize your shop , buy furniture , manage economics , and each player can play the game in a very different way  than other players 
 
"
