"id","about"
"703940","Ball 2D is all about reflex and strategy. Are you good enough to master the game? Play and find out. You will have tons of fun thanks to it.
Features:
5 Game Modes (Soccer, Real Soccer, Hockey, Tennis, Darts)
24 Stadiums
Multiplayer
Realistic Physics
T-Shirts Customization
Replays
Statistics
 
"
"1307090","Important: DLCs were added after the launch as improvement to the game and more content will be added to it with time.
Barro Racing is a racing game with a toy car / go kart style, check out the different game modes listed below.
Game Modes
BR - Bugs (Base game)
BR - Origins
BR - Formula
BR - GT
BR - Old Cars
BR - Rally
 
"
"1974320","Colors! Platform is a minimalist casual platform game. The player must control the cube to reach the portal. With each level the difficulty increases and adds new obstacles and traps.
⮞ 100 Levels
⮞ 100 Achievements
⮞ Intuitive Interface
⮞ Great music
"
"1644930","Realistic bowling simulation with12 extremely detailed 3D environments
    Choose from and personalize 8 lifelike male and female characters
    Control the strength, accuracy, position, and spin of every throw
    Fantasy locations include ancient Egypt, a Moon base, and a Pirate ship
    6 game-play modes: Open Play, Tournament, Skins, Challenge, Golf, and Practice
"
"844940","In ""Have a N.I.C.E. day"" you drive on racing tracks that are so narrow that there is not even room for the shade of your car anymore. 
The tracks have been provided with jumps, loops etc. Fight against opponents who know no mercy. They will do everything they can to prevent you from winning the race. No matter what it takes.
Now prepare for battle!
"
"1200290","FlyManMissile is an action shooting war game, control your flying missile to hit the enemy.
The more enemies you hit, the higher your score.
First-person shooting, simple and fun, easy to play.
Air war, land war, sea war, many weapons, many game scenes.
Super demo version, play 15 levels for free.
 
"
"286830","Hard Truck Apocalypse: Arcade/Ex Machina Arcade
 - is the races through the deserted prairies and canyons of northern America, infected by a fatal virus. You are to find the reasons of the global catastrophe described in the original game Hard Truck: Apocalypse. The game is a standalone project, with the gameplay that's different from the original game.  INCLUDED 
IN EX MACHINA GOLD EDITION
 
"
"585830","Ninja Stealth 2 is the sequel of Ninja Stealth - A.I. Revolution, now as a RPG with more puzzles than sensors.
The Game:
38 new levels to explore
The final part of the story
New puzzles
2 different endings, your choices will decide which one you will see!
And a radioactive dog as your friend...
 
"
"514920","Crash Wheels - arcade racing with the physics of damage.
The goal - to reach the finish line.
▪ 32 tracks
▪ Crash test level
"
"913280","""Pranky Cat""
 is an eternal confrontation between dogs and cats, we play for a cat. Our goal is to harm and poke fun at dogs. We need to find items and use them to harm the dogs. Puzzle game. Have to think!
Features:
5 different places
various pranks
music to order
a lot of positive!
 
"
"587420","Description:
Get a new gaming experience as a racer in a shopping cart! Play for the brutal and steep Cart Racer. Overcome obstacles in the city, in the sea, in the ancient castle and the snowy mountains. Do whatever you can to reach your goal!
 
Features:
Unusual gaming experience
Fun ride in a shopping cart
4 fun levels
Fun physics to overcome obstacles
 
"
"1239260","Barro F is the new sequel for the game Barro, faster then ever before.
 11 new cars
 10 new race tracks
 Single player or 2 players local split screen
 New and improved time trial mode
 Up to 10 cars on the grid
 
"
"1168660","Barro 2020 is the sequel for Barro with 8 new challenging race tracks.
Game modes:
Arcade:
 You vs 3 opponents, do your best and finish the race as the winner.
Time trial:
 You against yourself, finish the laps as fastest as you can.
Multiplayer: 
 Play the multiplayer (split screen) with a friend and have fun.
Cars:
4 types of cars, choose the one that fits you better.
 
"
"603010","Chill
 is a relaxing, minimalist maze game.
FEATURES
•  Endless maze game
•  5 levels of difficulty
•  Calm music
•  Achievements
"
"434890","1 - 8 player local multiplayer 2D top-down racing game.
Racing, rockets, mines, steering failure, engine failure, repair kits, speed boosts and up to 8 players on the same PC (Party Play).
"
"503900","Satisfy your hacking and slashing needs in colorful and mushy candy world. 
Crush those flying candies and fruits with candy canes and make Pappa Candy happy!
Avoid those nasty time bombs at all cost!
Experience the most fun you can have in virtual CandyLand.
More features to come on the request of player feedback!
Requires HTC Vive.
"
"1587790","Desert Parkour is a challenging first-person 3D platformer game, where player progress through levels using parkour skills and by throwing a rope with a grappling hook. Run, jump or use your hook to try finish the levels without falling down from the cliffs.
Features:
• Fast-Paced Movement Mechanics
• Challenging
• Grappling hook
• 30 Levels
• Achievements
"
"1605050","Crossy Bridge is an arcade survival race where you move across a bridge with floating platforms that you need to stop in time to drive over them.
The further you go, the more floating platforms in a row you will meet on your way.
Collecting coins that are found on the bridge, you can spend them on new cars.
"
"1797610","Barro 22 is a racing game with a toy car / go kart style, the next gen for Barro Racing now with the tracks from the first game of the series.
The game
 25 Race tracks
 7 new vehicles
 Time Trial
 Single player (Casual race vs Bots)
 Multiplayer (split screen, up to 4 players)
 
"
"1679840","How to be the fastest Birb in the land:
Walk Training: Jump over and duck under obstacles for as long as possible
Climb Training: Avoid mines while gathering jerry cans to stay up
Glide Training: Collect XP while avoiding floating mines
Swim Training: Eat small fish while avoiding larger ones
Shop: Upgrade your training
Trophies:
Race Times:
Good luck you Birb racers!
 
"
"1329400","Game Features
Can play with one mouse.
Can start the game quickly in 10s.
Randomly generated space battlefield.
At present, there are 27 possible combinations. (3 spaceships, 3 colors, and 3 weapons)
Simple and easy game experience.
Support Steam achievements, Steam leaderboards, Steam cloud.
 
"
"1809300","This is a fast-paced arcade-style casual fighting game. The levels are all randomly generated by the program and can be challenged forever.
Gameplay
Go to the next level after completing the objectives of each level.
Improve the attributes of the characters as you like.
Go back to the upper level after failure.
 
"
"1653510","Battlefields >>> 
https://crossboardsoccer.wixsite.com/battle-pict
Gameplay >>>> 
https://crossboardsoccer.wixsite.com/p-gameplay
 
"
"1104220","Kyle Simulator Features:
Realistic Kyle Character Appearance
Ultra Realistic Destruction Physics
Mutant Energy Drinking System (Kyle Power!)
Realistic Vehicle Handling System (currently 2 in-game vehicles)
The Ultimate Kyle Simulation Experience
Kyle Simulator Planned Features:
Virtual Reality Support (Free)
In-game Weapons (Bats, Shovels, Beer Bottles, etc.)
More Vehicles
 
"
"2349590","This game is focused on the simple life of the Brazilian, choose what the kind of work you want to do.
Works as a driver, farmer among others.
Take care of your character giving it food, water, bath and rest when necessary.
Buy items in stores by map: market, auto parts, gas station etc ...
"
"2398020","""Tuk Tuk Race"" is a game in which you race in a tuk-tuk.
Ride a tuk-tuk and try to win the race!
Let's drive in the nature of beautiful graphics in a tuk-tuk.
Now, please enjoy this funny racing game.
A tuk-tuk is a three-wheeled vehicle.
Aim to win the race!
Ride through the natural landscape in a tuk-tuk.
Win the race and get the car paint!
[Notice] The developer of this game is not Martian.
"
"2413030","Golf with the Lads is a virtual reality sandbox minigolf game that offers an immersive experience for players to enjoy.
"
"2417060","Cut the rival clones down using your katana and decimate them using your gun and kunais. Survive for as long as you can to progress to the next level where enemies get faster, more accurate and more unforgiving.
Featuring
Brutal Cuts
Nasty Slashes
Deep Lacerations
Gnarly Stabs
Guts
Blood
Gunshots
Katana Skills
 
"
"2419830","A 
relaxing
 yet 
exciting
, 
simple
 yet 
challenging
 journey awaits you. Enjoy the taste of nearly 
50 specially designed obstacle courses
 with music that will nourish your soul. Take control of your ball and collect as much gold as you can to 
achieve the highest score
. 
But most importantly, relax and let yourself go with the 
flow of your ball
.
"
"880730","Game Features:
 Over 200 different items to unlock by completing tracks 
 Bullet time works fantastic to aim rockets with precision 
 Race against Leaderboard Ghosts and defeat them to rank up 
 Live Events to compete for unique items 
 
"
"2395190","A simple physics-based platformer that has a changeable perspective, allowing levels to be played using a combination of precision and momentum platforming. The initial early access version has 20 gym style levels with static based obstacles.
"
"2357750","How To Play
 Make the shot and add to the Cash Pot.
 Copy your opponent's shot and add to the Cash Pot.
 Miss the shot that your opponent made and your opponent takes the Cash Pot.
 The first player to reach $1000 wins the game!
Features
 FREE TO PLAY.
 Purchases for cosmetics only.
 Online Multiplayer.
 Single Player 1v1 and Challenges.
 Rewards for winning Online and completing Challenges.
 
"
"2394170","Bouncy Motors is a fun car game where you drive a car that bounces like jelly over various obstacles. Make your way to the finish line to complete the level. Be extra careful when driving on ice, and avoid the red zones!
"
"2406950","SurvivalEXtreme combines two unique game modes: Multiplayer and SinglePlayer.
Customize your character and playstyle as you build a reputation, and unlock upgrades.  Legends are made here. What will yours be?
Survive waves of demons with 3 other players to earn more money and buy parts for your character
"
"2406830","Sphere Guider is a 3D Third Person Puzzle Platformer in which you guide a sphere to the green destination cube. Along the way you will face various obstacles of skill and strategy. Have Fun!
Features:
 15 unique levels (and maybe more!)
 Time based scores
 Choose your appearance
 NO CHECKPOINTS
 
"
"2216430","It is an action shooter that defends the world from giant machos.
Take the dumbbells
The evil macho scientist Dr. Mountain has created the Macho Weapon to destroy mankind.
If this is not done, the world will end.
You, the righteous macho, stand alone against him with dumbbells in your hands.
Defeat these gigantic macho weapons with terrifying destructive power and protect the world!
"
"2334390","CUBERUN is an Indie game, and the purpose of the game is to reach the final level and not hit the obstacles. 
After you end a level, you will get some achievements. With these achievements, you will customize your Steam profile.
Game Features:
*Lots of levels
*Lots of achievements
*Challenge yourself in the hardest levels
"
"2361940","Be warned, the greatest Ninja Golfer of history is back 
Ninja golf 2 is an unofficial sequel of Ninja golf Atari
A little game, Vampire Survivors like, with great boss fight. And with scoring and speedrun méchanics. Have fun
"
"2297160","Lightballs is local multiplayer, silly footlball game for 2 players. There are 2 game mods which you can control your character spining.
"
"2327130","Utilize movement abilities to increase speed
Race your friends
Advanced Grappling Mechanics
Controls
Shift - Power Slide
Right Mouse - Grapple
B - rewind to checkpoint
L - rewind to start
How to Exit the game?
There is a transport portal outside the claw that says exit!
Why no 2D Menus and UI?
Less time creating boring menus = more time making fun game!
"
"2211760","Players take on the role of a bear cub to survive on an island, planting trees, building houses, and choosing to fight enemies or coexist with monsters. Players can choose their preferred way of survival.
"
"2379030","Barro T23 is the new generation of Barro, now with a new style of race tracks but, with the good old toy car/ go kart arcade style!
 2 types of trucks
 14 new race tracks
 Improved time trial (Leaderboard lap-by-lap | Fight for your position in real time!)
 Single player 
 Up to 4 players local split screen
 Up to 10 cars on the grid
 
"
"2376390","Sea Dove is a short fishing and exploration game set on a mysterious planet.
Catch 5 different kinds of fish each with increasing difficulty.
Mouse and keyboard are required.
Warning!
This game contains flashing lights that may make it unsuitable for people with photosensitive epilepsy or other photosensitive conditions. Player discretion is advised.
"
"2338410","Malware Derby
High octane car combat arena shooter set inside of computer. You playing as virus who is forced to fight other viruses to advance further inside of computer to get information or cause havoc. 
Features:
-8bit graphics inspired by ZX Spectrum
-FM Synth Soundtrack
-Fast paced action
-FPS controls
-28 arenas
-4 playable characters
"
"2375300","This is a casual elimination game, the relaxing and playful music makes you forget all your troubles in your spare time. In each level, click on the pattern of the same element to eliminate them two by two. Within a limited time, eliminate all elements to pass the level. Every time you pass a level, you can get your wish, a beautiful CG!
"
"2372620","o7
 is an infinite vertical scroller where the floor is 
Lava
, you have to go up as fast as possible and try to stay alive.
The lava is constantly raising and accelerating.
This game was originaly made in 48H during a Game Jam.
o7 features an 
Online Leaderboard
 even if the game is only solo (for now).
"
"2018540","Choose your little car and race!
You can choose maps, choose vehicles, and leave racing records on each map.
Game features
-More than 5 vehicles
-More than 5 maps
-Count the results of each map
-More modes to choose from
"
"2361140","Game goals:
This is an escape flight game. The pace of the game is very tight. The player's goal is to survive as much as possible.
operate:
A: Left
D: Right
The longer you live, the more money you get,
Money can buy rich items in STORE
As the game time progresses, the game difficulty will increase
"
"2316330","This Prologue is a free version of the
 turn-based combat game with rogue-like and deck-building elements
 Shogun Showdown.
PROLOGUE FEATURES
Play The Wanderer: a lone warrior haunted by her past who travels the land seeking redemption through battle
3 combat locations: The Bamboo Grove, The Waterfall Caves and The Port City.
14 attack tiles
8 quests and 2 challenges
10+ skills
 
"
"2301960","A casual racing game of rolling a ball through various cube mazes of increasing complexity!
Compete for the fastest time to earn your spot on the global leaderboards!
Redefining everything humanity thought mazes could be!
If you have an underdeveloped sense of spatial awareness, this might not be the game for you!
 
"
"1626060","Defend your ship from mythologic creatures by building canons, guns and turrets. Find treasures and gold to improve your ship and get further.
features
 Basic crafting system to build torrets, guns, cannons and claws.
 Waves of mythologic enemies with materials to make new weapons and food.
 Treasures and gold to improve the attributes of weapons and ship.
 
"
"2351400","That Racecar Game
Casual Racing Experience. Play against friends locally, or against the AI.
 
5 unique maps 
 
10 Car Types and 1 Unlockable Car
 
Secrets and Easter Eggs to Find
 
"
"1264420","Take your bow and start the adventure to reveal the big secret!
A fun adventure is waiting for you ! Different maps, places, characters and bows.
After complete all the levels, a secret level will be open. You will learn the big secret !
This is not just simulator game! There is a mini story in the game. After complete the normal levels, the secret section and the surprise ending are opened!
 
"
"2306080","Kingdom of EXPLORERS
 is an adventure RPG game for up to 2 players. Each player needs to explore, collect, manage shared resources to unlock new terrains, upgrade weapons to defeat the enemies, Bosses and save the Dwarves Hidden Island!
In the Dwarves Hidden Kingdom you need to:
 
"
"2311510","8-Ball Pocket brings you eight-ball pool, also known as American billiards. You can compete with up to 4 friends or against the AI in Versus mode, or challenge the best in the world in Arcade mode, where you can make combo shots and rack up points to become Number 1 in the online ranking. All of this comes in a setting with great graphics and Jazz music.
"
"2058050","SmartSolues is a 2D platform game with beautiful graphics and challenging levels. Not the easiest gameplay as it might seem. In the game, you need to complete the tasks provided with your robot.🦾
At the beginning you will have easy levels, but they will become more and more difficult. I hope you will like it
nice Graphics
parkour Mechanics
simple Control
english Language.
 
"
"2113120","Verlet Ascend is a physics based, action platformer with roguelike mechanics, a fully destructable procedurally generated environment, and rope swing physics. Fight creatures, loot enemies, upgrade your character, and climb your way up in an endless parkour.
Key Features:
Rope Physics
Destructible Environment
Upgrade System
 
"
"2316750","Finger Football: Goal In One
 is a minimalist finger football puzzle game.
70 levels
 designed to challenge you;
Levels with 
increased button strength
;
2 types
 of ""enemy buttons"";
6 
custom fields
 for you to choose what you prefer;
2 
different
 goal sizes;
Will you be able to find the 
right strength and angle
 for each of the 70 levels?
"
"2280330","60 - 120 FPS racing built with realistic hover physics. Experience fast paced racing as you race against time in Time Trial and a ""Storm Chaser"" game mode.
With Over 1000+ different combinations available customize your character before racing
"
"2251540","Explore the unkempt world in search of purpose as you battle starvation by catching fish as often as you can. You are a bird, and that's all anyone expects you to be, so the only thing that guides you is your own curiosity.
"
"2278970","A game about a careless driver who competes with other similar drivers in a tough test of tight corners and crazy cars!
Top Race - Racing simulator with a top view, executed in 2.5d, where the player fights against computer AI, participates in races with beautiful music!
Game Features:
- 2.5D
- Beautiful Decoration
- Music
"
"2293330","Dropoff products to your customers!
Complete deliveries to gain time and cash
Destroy vehicles for extra cash!
Use cash to purchase new vehicles
22 Cars to choose from
Endless destruction
Police chases
An infinitely generated map
 
"
"2266720","This is a classic block elimination + CG casual game. There is only one way to collect CG, which is to keep eliminating blocks, please give up the concept of levels, I don't know how many levels to pass.
"
"2199610","A fighting game for all ages!
8 characters battle to save the merry land of Lincoln Green across multiple stages.
Single player as well as local and online multiplayer.
A bright, inviting game that can teach the basics but also has the depth for experienced players!
"
"423910","Old school action platformer game with pixel art graphics.
Join the adventure as Yuhiko, a young ninja who has gone to the underworld to find a cure for his brother. Free the lost souls to advance to the next level. Find Spirits in secret places – they will tell you a story or give you advice. Explore dungeons, fight monsters and meet new friends!
"
"2222180","Car Parking 2- Meet the continuation of the first part! Get behind the wheel of the same cars and get to the finish line in the shortest possible time! But, do not forget to be careful because you can not touch the cones and other obstacles. Be careful not to crash the car. Park your car in many different parking lots in different environments and become the best parking master!
"
"2125430","Start by makeing a vehcial to your liking,
 then join either a public game, or private with your friends, use your guns to slow other players down to give yourself the advantage.
 Race together for the finish line, but be sure to get all the check points as you drive, fly, or boost through the various environments.
 
"
"2054300","A street football game, up to 3x3, with the option to play multiplayer with friends or local with BOTS.
Futr8 is a game that mixes action with street football, a fast and dynamic game, where there are 3 types of positions, each one with its specific ability.
Goalkeeper = Can jump sideways.
Attacker = Has the super kick.
Defender = Can take down opponents with a slide attack.
"
"2258420","Endure your senses into a synth based hyper-casual, level-based, mini-golf style oasis! Hit all the walls before putting the ball! Levels will increase in difficulty the higher the level. There are 5 levels per tier. The player gets 6 strokes per level, where failing all 6 strokes will reset back to level 1 of the current tier! Up to the challenge? Good luck!
"
"2244090","Classic elimination+CG casual game. Players gain combat power by eliminating. When the countdown is over, you attack BOSS and accept BOSS's attack. After defeating BOSS, you can unlock the exquisite CG accordingly. Friends who like collecting MM, come quickly!
"
"2242660","Small Bird Forest is a simple, single person bird flying simulation/racing (Speedrun) and gliding game. Fly set courses or create your own course. Free fly and try and land in trees and gather bonus berries.
"
"2240700","Simple Rally is an arcade style rally game. It features rally style maps including offroad tracks and downhill roads. 
This game is perfect for anyone looking for something both fun and relaxing.
9 Maps
24 Cars with skins
Different Weathers and Time
Drive With Controller
Map Types
Rally Track
Downhill
Weather Types
Autumn
Winter
Summer
 
"
"2239850","ONE TAP GOLF VR brings a fresh new experience to your headset with sixty levels divided into stages of three for you to enjoy ! Every stage you play , you will have three hearts to survive three levels. If you miss three times, you go back to the beginning of the stage !
 
"
"2208870","Wrestling Manager 2023 is an easy-to-use game where you take control of a wrestling company.
It offers all the features you need to manage a wrestling company and grow in this business:
- Book shows
- Hire new talented performes or World Stars
- Build your own staff
- Earn money from gate, ads, sponsors, merchandises and more
"
"2055650","Rolling Rush is a marble time attack singleplayer game where you can challenge yourself on desert , ice amongst other tracks.
Key Features
Customization
25 Map campaign
Physics based
Worldwide leaderboards
11 song soundtrack
The game will continue to be updated with no additional costs, I hope you enjoy it the game
"
"2006490","The Way to the Cake is a hardcore platformer.
Here you have to go through difficult obstacles on the way to the cake. Do more with all the skills of the protagonist (jump, dash, slide, climb, dodge).
"
"2229080","This is a Sudoku + beauty CG game. A Sudoku question is randomly generated in each level. You can unlock a beautiful CG after passing the level. The difficulty of the level keeps increasing. I wish you unlock all the levels and successfully challenge your limit!
"
"2222170","Crazy City Driving is a car driving game around the city. Get behind the wheel of one of the cars and get to the finish line, but remember your time is limited! Develop maximum speed and find shorter ways to reach the finish line! But be careful not to crash the car. Park your car in a variety of different parking lots, collect flags and get to the finish line as quickly as possible!
"
"2219020","Soccer Board - is a turn-based board game. Football based game for one player. Move around the board, pass the ball, score goals and don't let your opponent take the ball.
each player on the board has a certain amount of movement and distance to kick the ball, so you must use tactics to score goals and win matches.
Play soccer on a board in this tactical movement game.
"
"1802270","This isn't your typical typing test. Unlock Powerups, create a loadout, and battle your way through prompts as fast and accurately as you can to allocate powerups and strategically attack your opponents in an effort to slow them down.
Currently in early access. More game modes, powerups, unlockables, and features to come throughout the development process.
"
"2176670","Bounce your way through the maze in a breakneck adventure! Avoid explosions, open doors, get the timing right and boouuuunce!
colorful challenge
race against time
bounce off obstacles 
deadly traps
fast challenge
blast and speed
tough gameplay
adrenaline
keyboard / touch / gamepad 
input
 
"
"2203430","This is a casual game of elimination + beauty CG. In each level of the game, within a limited period of time, by clicking on two identical items that are adjacent or unobstructed, they can be eliminated. Each level has certain props to reduce the difficulty of elimination. After all items are eliminated, you will pass this level. . Every time you pass 3 levels, you can unlock a beautiful CG.
"
"2173740","DYNAMIC at its core is a third person action platformer. 
Test your hand-ball skills against impossible odds & intricate obstacles where every dimension counts.   
You can play 300+ levels in single player & 12 different multiplayer game modes via P2P.
"
"2193670","Help Dr. Albert to save our planet from this uncontrolled mutation of Cymuts and Mutrobos.
Play with a friend on the same screen in 2 player mode.
- Player 1 is required keyboard and mouse, player 2 is required joystick (Gamepad).
- Player 2 joins as player 1's helper.
"
"2202880","Car Parking - Car game with realistic graphics. Get behind the wheel of one of the cars and get to the finish line! But be careful you can not touch the cones and other obstacles. Be careful not to crash the car. Park your car in many different parking lots in different environments and become the best parking master!
"
"1965610"," Froggie is a challenging retro platformer where you'll have to be skillful to complete the levels. With each level the difficulty increases, adding new mechanics and enemies.
⮞ 100 levels
⮞ 100 Achievements
⮞ Intuitive interface
⮞ Good music
Pixel Art by: Solluco
 
"
"2100980","Race head-to-head against up to 9 friends in BarjiKart! Choose from different Items to aid you in finishing 1st place! Race in an arcade-style old school karting game where only one player may remain victorious!
"
"2157510","Pool tables are becoming harder and harder to find these days. Here's one you can play at home for FREE.
Developed using Unreal 5 and Bullet physics, this simple pool game has a ""fairly"" realistic simulation of 8-ball pool.
Play against the computer, or Pass & Play with someone sat next to you.
*Requires mouse to play.
 
"
"1994270","Eat fish, get Achievements. A game where you eat fish and grow. As you complete challenges you unlock new fish with unique abilities! Only true gamers can get all the achievements!
There is a leaderboard where you can compete with other players for the best scores!
The fish can also wear hats!
"
"2132060","Dash to a high score in this racing platformer to become #1 on the leaderboards.
Dodge obstacles, perform tricky jumps, and grab all collectables while trying to reach the finish line as fast as possible for a new high score!
Customize a car to your unique style.
Use the level editor to build custom levels to challenge your friends with.
"
"1752660","Race for the fastest time in this difficult time attack racing game,
with more Nine tracks and 3 varied hovercrafts to choose from.
or play with a friend in local multiplayer.
NOTE: Unfortunaltely Two Controllers Are Required For Multiplayer.
"
"1801010","Astrid is a side scroller game with melee combat and magical elements set in the mythical world of Niflheim.
Astrid. The lone survivor of an army of warriors and mercenaries sent North to defeat a powerful sorcerer and rid the world of a plague of monsters. Battle through beautiful realistic landscapes destroying enemies in your wake. Manage your stamina and magic powers along the way.
"
"1698110","This is a multiplayer pvp game.
You're thrown a forest and trying to be last one standing.
There's a lot of ruins in that foggy forest. Take cover, be a shadow and take down your enemies without even they notice!
There is almost 30 guns with unique features.
"
"2127700","Treasure hunter, Noracam will challenge the Slider
Complete all 6 levels with style and win the Slider Challenge
3D Retro Slider Game
Use jumps, brakes and boost to reach the goal of the slides
The slider gets progressively more difficult as you progress
Each level has an online ranking of the fastest time
It is also possible to hone your skills and aspire to be the top ranked
"
"2107330","Play as our hero, 
Crisp
, and navigate the puzzles by using the elements of electricity, ice, and fire. Ascend the castle and complete the challenge!
You'll be able to kick back and enjoy the fishing minigame! Who knows what's in those waters! You'll also be able to create your own levels, play your own custom levels, or play levels from other players through the Workshop!
"
"2063560","Space route is a game in which you have to control a space ship and dodge meteorites to get to your home planet, and you will only find out how long this journey will be in the game itself.
Arrows Right, Left - this is the movement of the ship to the sides, and the arrow Up is responsible for the jump.
"
"2112150","Fishing game is an itty bitty game inspired by the fishing minigame in Stardew Valley. Filled with a bunch of goofy writing and a handful of spicy gimmicks. Collect over twenty unique fish and add them to your compendium as you navigate through a world of quirky characters and strange locations!
"
"2109160","PARKET Evolution is a 3d platformer set in a once thriving world, that was destroyed.
Features
Explore the ruined world and overcome difficult challenges in order the become the master of this abandoned world!
The game features a lot of game modes: 
Challenge Mode
 ,
Main Mode.
,
Mission Mode.
, 
DLC.
 and more coming soon!
The 
Challenge Mode
 is super difficult! Let's see how you face this.
"
"2092070","Escape is our vision for a basic infinite runner 2D platformer. In Escape you run to increase your score, and jump over spikes and holes to keep the score alive! The further you make it the harder it will be to survive. So don't forget to jump!
"
"2093650","Neave 2
Explore the world of NEAVE 2 as you hunt for magical floating cubes. Utilize wall running, ledge climbing, and power sliding to navigate the unique landscape. If you're feeling competitive, race for the fastest time to claim a top spot on the leaderboard.
Features
Competitive Leaderboard
Open World
Laid back, Atmospheric World
Steam Achievements
 
"
"2071350","A jigsaw puzzle with videos shot on motorbikes.
Drag & drop and rotate the pieces to complete the puzzles. 
Choose between Relax and Arcade Mode.
Rock 'n' Roll!
Steam Achievements.
 
 
"
"1469690","LET's DRIFT!
Grab your favorite car, tune it and challenge other players online
[h3]
Wheel support 
[/h3]
 Customize car With your own way - upgrade Engine, change rims, colours, create custom Liveries : 
Conquer challenging Drift Tracks, climb up on leaderboard and become DriftKing 
 
"
"2069410","Road Draftsman is a fun combination of parking and puzzle game in which you draw the path of cars to their parking spot.
In order to draw the trajectory of the car, you need to click the left mouse button and draw a line.
Features:
• 60 exciting levels;
• nice graphics;
• addictive gameplay.
"
"1362040","BUILD DUNGEONS
Compete against others to see who can build the best dungeon. You will have access to a variety of traps, puzzles, and more to make as tough a dungeon as you can.
RACE OTHERS
Swap dungeons with other players and race through to see who will it out alive.
VERSE YOUR FRIENDS
You can build and race against other online opponents, or go head to head against your friends.
"
