"id","about"
"668010","Experience the adrenaline rush of defending your goal against 5 opposing players, an unrealistic but FUN experience. Play against AI or your friends (requires a compatible iOS or Android mobile device).
"
"1170340","If you are looking for an awesome jigsaw puzzle game with various high quality hentai girls, this game is totally for you! 
20 different girls
60 jigsaw puzzles 
(all the girls have dressed, half naked and naked versions)
Each puzzle with 12, 24, 48, 96, 192, 384 pieces
Japanese voice over and subtitles for 13 languages
Display girls from the gallery
100 achievements
Leaderboard
 
"
"955320","Enjoy jigsaw puzzles with an epic atmosphere!
20 different jigsaw puzzles to complete
Each puzzle with 12, 24, 48, 96 and 192 pieces
Very high play time, it really takes hours!
Fantastic graphics for its genre
Great musics and atmosphere
Customizable frame colors
100 achievements
Available gallery inside the game
Artist: Anna Solaice
"
"2324120","Make wood, stone, brick and colorful buildings without investing hours on end into stressful resource management.
There is two game mode, sandbox and campaign. In sandbox mode you can make anything you want, in campaign mode you need to make a building similer to given mission.
 
"
"1133990","Best Stalin simulator on the Internet is now in VR!
Sign important papers, answer phone calls, avoid foreign spies, and don't forget to smoke your pipe to relieve stress in this Stalin simulator!
Base levels and tutorials to help you learn all the mechanics
Unusual and absurd levels to just have fun or chill out and smoke your pipe
Difficult challenge levels for the most competitive players
 
"
"771350","Achievement Clicker 2018 is the new 2018 version of Achievement Clicker, its a game in the genre timekiller-clicker, where your main objective is to get the most Achievements!
Start out by clicking and get the Achievements! 
The game has a store where you can buy Achievements!
Features:
- 5000 Achievements!
- More items / upgrades! 
- Amazing design.
- Amazing music.
"
"824190","Achievement Clicker 2019 is the new 2019 version of Achievement Clicker, its a game in the genre timekiller-clicker, where your main objective is to get the most Achievements!
Start out by clicking and get the Achievements! 
The game has a store where you can buy Achievements!
Features:
- 5000 Achievements!
- More items / upgrades! 
- Amazing design!
- Amazing music!
"
"2062660","Gameplay
Choose a track and start drifting, 1-3 minutes of drifting experience, repeatedly challenge your own fastest record.
Game Features
Beautiful graphics.
Support importing local music, local decal pictures.
8 maps, 5 cars, 30+ music.
Steam achievements, Steam leaderboards, Steam cloud support.
 
"
"1503040","Purplis Sandbox - Game about fun and building, Everything is physical and destructible.
 Ragdolls.
 Physical liquids.
 Physical explosions.
 Physical items.
 
"
"1703140","Alex needs to finish her biology report! Looking for species to study, she's taking a fishing trip to Jura, a remote and beautiful island.
Features
Catch over 50 species of fish  
Master 3 different fishing techniques  
Find artifacts and complete the island collection  
Chat with the island residents  
Explore at your own pace  
 
"
"2332660","Game Features
3 Unique 3d Girls.
18 Card Levels.
36 Adult Real-time Cg.
You will meet three girls with different personalities in the island resort and enjoy this sweet holiday with them.
These girls like massage very much, so please serve them well, and you may get unexpected results.
 
"
"1519780","Santa has a naughty side to him as well? Don't believe us? Come see what Citor3 has in store with our first release of a Steam adult VR xxx game! It supports any type of tethered VR headset, so you're good to go immediately.
The game features:
* a VR POV experience
* motion controls interaction with the model
* luscious 3d modeling and textures
* body physics
* soundtrack
"
"1745380","How long do you survive on a small island in the middle of a flooded world?
FEATURES
- Exploring the world above water and under water
- Search of valuable resources and items
- Watch your health, thirst and hunger
- Explore flooded places such as farms, forests, highways, islands, abandoned rafts, and even entire cities
- Stylized low poly graphics
- Advanced ocean physics
"
"559010","Cosmic Sugar is a simple but elegant GPU driven simulation space. Vive wands become attractors or repulsors which allow you to craft nebulae. The controls are very simple, but it takes some time to explore all of the possibilities. Thanks to East Forest for the trailer music.
"
"1192610","ANIME REDEMPTION
 is an adventurous shooting game in the Wild West theme. You are playing for Wild West Girl: brave lonely H.E.N.T.A.I. fighter who is ready to take on all of the bad dudes out there. Your target is to kill as many enemies as you have the balls to..
Features:
 authentic Wild West atmosphere
 variety of weapons to choose from
 realistic Wild West fighting mechanics
 
"
"1656240","ALL CHARACTERS ARE 18 YEARS OLD
My Sexy Waitress
 this is exciting, puzzle game with Fancy Girls.
Control your tube and find the way to pass the level and unlock a lot of beauty in the gallery
My Sexy Waitress
 contain a nice mechanic, cute girls and awesome story.
Game Features:
Intellectual game
Cute Different Girls
Gallery with animations
A lot of beauty
Awesome animations
Interesting plot
 
"
"509440","Take on the role of a God and create a world according to your own rules.
During the game you will have to take care of your island, its atmosphere and the people living there.
"
"1737450","Motorbiker Biker Simulator, Ragdoll and Physics Based Freeroam Game
Motorbiker Biker Simulator, Ragdoll and Physics Based Freeroam Game.
You Can Test Motorcycle Physics In City,Tracks!
You Can Customize Your Character and Motorcycle In Customizer!
Drive Your Motorcycle Realistic and Ragdoll Physics
You Can Drive With Traffic!
"
"2325640","Sexy Nurse Puzzle is a short puzzle game with a beautiful and hot nurse. High-quality art, relaxing music and spicy atmosphere. Awesome for relax after a day at work.
Features:
• Simple and additive Gameplay
• Original HD Artworks
• Relaxing music
• The best way to spend your night alone!
"
"1609160","All characters are over 18 year old
Waifu Secret 2
 this is exciting, puzzle game with Fancy Girls. 
Control your tube and find the way to pass the level and unlock a lot of beauty in the gallery
Waifu Secret 2 contain a nice mechanic, cute girls and awesome story. 
Game Features:
Intellectual game
Cute Different Girls
Gallery with animations
A lot of beauty
Awesome animations
Interesting plot
 
"
"703940","Ball 2D is all about reflex and strategy. Are you good enough to master the game? Play and find out. You will have tons of fun thanks to it.
Features:
5 Game Modes (Soccer, Real Soccer, Hockey, Tennis, Darts)
24 Stadiums
Multiplayer
Realistic Physics
T-Shirts Customization
Replays
Statistics
 
"
"1307090","Important: DLCs were added after the launch as improvement to the game and more content will be added to it with time.
Barro Racing is a racing game with a toy car / go kart style, check out the different game modes listed below.
Game Modes
BR - Bugs (Base game)
BR - Origins
BR - Formula
BR - GT
BR - Old Cars
BR - Rally
 
"
"1584830","Duck Creator
Create your Duck!
Customize as you like!
Put a hat on your duck!
"
"1542170","Your own digital fish bowl aquarium! It is a tiny passive game,  place it somewhere on a cozy place on your screen while working or relaxing, and see your cute aquarium get more fun over time 🤩
Features
Cute fish 🐟
Receive nice presents every now and then 🎁
Cool and goofy sound effects 🤪
Sokpop makes a new game every month!
Subscribe for 3$ per month at 
http://sokpop.co
 
"
"1039310","*This game is for bondage and tickling lovers.
It is a first-person game that uses a keyboard and mouse.
You must save the victim of the evil spirits. 
The sign of darkness emerges without warning anywhere in the room.
You must stop the evil spirits and remove the anxiety of the victim.
If necessary, you should make it smile.
 
"
"1148510","https://store.steampowered.com/app/1996210
 Introduction 
In the game, your goal is to  swap the bricks to restore the pictures.
 Features 
 
 Complete levels quickly 
 
 Browse the gallery with one hand 
 
 100 achievements 
 Trading Cards 
 
"
"1172530","Daylife in Japan is a jigsaw puzzle game with pixelart GIFs instead of images. Recreate beautiful moments about daylife in Japan.
 5 beautiful and originally created Pixel Art GIFs to assemble;
 Original music composed specially for this game;
 5 different levels of difficulty;
 
"
"698830","NAME:
Puzzle Dating
ABOUT ME:
I'm a stylish and relaxed matchmaking game. My friends would probably describe me as independent and casual.
MY BEST FEATURES:
 Smooth gameplay
 Pleasant visuals
 Interactive sound
If you like any of these three things, we'll get along great!
I'M LOOKING FOR:
Players! If you'd like to get together sometime, click the buy button!
"
"2191100","It was only meant to be another annual visit to his mother's grave, but midway through Diandrir's story was shrouded in darkness. A Kinect visual novel about darkness and girls' love.
❤️ Kinect Story;
❤️ Dark and Immersive Atmosphere;
❤️ Duration: One hour less;
❤️ Steam Achievements;
"
"1644930","Realistic bowling simulation with12 extremely detailed 3D environments
    Choose from and personalize 8 lifelike male and female characters
    Control the strength, accuracy, position, and spin of every throw
    Fantasy locations include ancient Egypt, a Moon base, and a Pirate ship
    6 game-play modes: Open Play, Tournament, Skins, Challenge, Golf, and Practice
"
"1212620","https://store.steampowered.com/app/1996210
 Introduction 
In the game, your goal is to  swap the bricks to restore the pictures.
 Features 
 
 Complete levels quickly 
 
 Browse the gallery with one hand 
 
 100 achievements 
 Trading Cards 
 
"
"1573700","Dropshipping Simulator,
Sell to customers by buying products cheaply! Earn money by making smart cyrptocoin investments! Decorate your house any way you want! and eat a good meal!
If you out of money, you lose!
You got a cute cat in the house!
Sell products to customers by working hard!
You can promote and boost your marketplace account!
Controls:
W,A,S,D - Movement,
E - Interact
"
"1651780","Learn how a mechanical safe lock works by peering inside and watching the moving parts
Includes a tutorial explaining how safe locks work, and how to crack them
Features a variety of high-tech tools to help as you learn
Generate locks with random combinations and see how quickly you can get past them!
 
"
"1995940","Fun endless runner! How far can you get? Follow the Orange Dude through a small block of slime through a dark and scary forest. Help him jump over the steep cliffs and get as far as possible before he loses all three of his hearts! A fun adventure for the whole family!
features:
Music by LETTO
graphic by LETTO
unforgettable adventure
 
"
"1477020","Wordle 4 is a new format puzzle game from the Wordle series. 29 new categories scattered across the English alphabet from A TO Z. Hints of a new ""picture"" format appeared in the game to simplify the game, the number of HINTs has been reduced up to 10. Added background music as well as new achievements. Good game!
"
"1274300","Welcome to the world of Cyber Agent! This is an easy to play, hotly fought 3D tower defense game, please use your mouse to aim at the enemy, auto shoot and make sure not to get hurt by the enemy! And pretty ladies to fight with you!
Game Features.
-8 levels.
-7 kinds of enemies.
-2 roles.
-5 items.
-3 skills.
"
"1168660","Barro 2020 is the sequel for Barro with 8 new challenging race tracks.
Game modes:
Arcade:
 You vs 3 opponents, do your best and finish the race as the winner.
Time trial:
 You against yourself, finish the laps as fastest as you can.
Multiplayer: 
 Play the multiplayer (split screen) with a friend and have fun.
Cars:
4 types of cars, choose the one that fits you better.
 
"
"1323420","H-Sniper: World War II is a dynamic shooting game based on a sniper mechanics and inspired by World War II theme. You are playing as one of a few soldiers left, shooting the enemies from a hidden spot on the battleground. 
Your goal is to take down as much enemies as possible, not giving up the position.
 Atmospheric scenery 
 Vibrant animations 
 World War II themed
 
"
"913280","""Pranky Cat""
 is an eternal confrontation between dogs and cats, we play for a cat. Our goal is to harm and poke fun at dogs. We need to find items and use them to harm the dogs. Puzzle game. Have to think!
Features:
5 different places
various pranks
music to order
a lot of positive!
 
"
"587420","Description:
Get a new gaming experience as a racer in a shopping cart! Play for the brutal and steep Cart Racer. Overcome obstacles in the city, in the sea, in the ancient castle and the snowy mountains. Do whatever you can to reach your goal!
 
Features:
Unusual gaming experience
Fun ride in a shopping cart
4 fun levels
Fun physics to overcome obstacles
 
"
"1181130","This game consists of 3 mini games, to completely undress the girls you need only one hand, with cute NEKO girls you can play the game for memory, puzzles, and hands game. 10 hot NEKO girls are waiting for you.
Play in:
 MEMORY GAME;
 PUZZLE GAME;
 HANDS GAME;
Enjoy the sweet anime songs, the sweet lips of the girls, stay alone with your 2d waifu.
 
"
"1245380","This game consists of 3 mini games, to completely undress the girls you need only one hand, with cute NEKO girls you can play the game for memory, puzzles, and hands game. 10 hot NEKO girls are waiting for you.
Play in:
MEMORY GAME;
PUZZLE GAME;
HANDS GAME;
Enjoy the sweet anime songs, the sweet lips of the girls, stay alone with your 2d waifu.
"
"1539580","This is a relaxing game where you can experience flying as a bird in a small natural environment.
Gameplay
Control the bird to fly around.
Enjoy nature.
Select manual flight mode or automatic flight mode.
 
"
"1043500","Against all odds, be a tree with no responsibilities other than to exist. Made with entirely green organic FDA compliant and all natural locally sourced code. No animals harmed during testing. Meditation has never stood so tall. Prepare for a deeper understanding of what it is to be a tree. A true work of art.
"
"1239260","Barro F is the new sequel for the game Barro, faster then ever before.
 11 new cars
 10 new race tracks
 Single player or 2 players local split screen
 New and improved time trial mode
 Up to 10 cars on the grid
 
"
"1172520","Colorgrid is a puzzle game about mixing colors in a Lab.  Find the correct positions for your lasers and mirrors to get the right mix of colors in each material.
 70 hand-crafted levels with increasing complexity.
 Originally composed music to help you focus and relax while solving the puzzles
 Learn the basics of color mixing to solve the levels.
 
"
"2323300","Hot Secretary Puzzle is a short puzzle game with a beautiful and hot secretary. High-quality art, relaxing music and spicy atmosphere. Awesome for relax after a day at work.
Features:
• Simple and additive Gameplay
• Original HD Artworks
• Relaxing music
• The best way to spend your night alone!
"
"2381690","Monkey Business is a simple, one-person clicker game with one goal in mind, get more bananas! Every click is one banana spawned from the gods and put on your desk. The more clicks the more bananas, and the more bananas the more your computer has trouble rendering them. Spawn as many bananas as you computer can handle!
"
"1029240","Have an acident on sea , the ship which you are on is shipwreck. You are drifted to the uninhabited island . You meet a girl who are on the same ship . You and her have a life on island .
Game feature :
. Explore island filled with many intersting things .
. Many actions interesting in game .
"
"1096010","Hentai Sudoku is a sudoku game.
Gameplay Guide
Victory Condition: You need to finish the sudoku.
How to Play: Left click on left-menu to pick the number, and left click finish main panel.
Function Keys
Keyboard P: One key finish
Keyboard S: Emergency avoidance (the background image turns white and you can continue to play)
Keyboard N: Next level
Game Features
Pleasing Pictures
Soothing Music
"
"893950","-Drink 
-Ride on bear
-Squat
-Dance kalinka
-Pray Voland De Put
-Have sex
-Be in a fantasy alternate reality Kastavia
-Say ""suka"", ""blyat""
And more!
Play this game for cool man life simulation!
"
"2394600","Measure 7 times and cut once! 
The indie-casual game of Last Day of Zombies comes to confirm this principle once again. 
The main mission is to finally destroy all the zombies from all the levels. Build your own attack plan to destroy each of them. From level to level it becomes more difficult. 
Let's see you in action !
Game features :
- 30 levels
- Limited time
- Score
"
"1186400","*If you think the game too difficult, try pressing the F key while playing.
West Sweety
 is a casual game with a relaxed atmosphere and challenge. 
In the bar of west you gonna play a card & dice game
Five major features of the game:
1. 7 girls waitingfor you to challenge ! ! 
2. Fantastic 2.5D scene with space dynamic rendering technology! !
3. 4K HD CG! !
4. Fun gameplay !
 
"
"1630590","We made this game so you can experience the thrill of watching your favorite color of paint dry, and what better than take the time to enjoy it like you would in real life, for 6 hours, but wait!! ..this is way less expensive and you can do it as much as you want, bet your old wall can't do that am I right? XD
"
"1186400","*If you think the game too difficult, try pressing the F key while playing.
West Sweety
 is a casual game with a relaxed atmosphere and challenge. 
In the bar of west you gonna play a card & dice game
Five major features of the game:
1. 7 girls waitingfor you to challenge ! ! 
2. Fantastic 2.5D scene with space dynamic rendering technology! !
3. 4K HD CG! !
4. Fun gameplay !
 
"
"1630590","We made this game so you can experience the thrill of watching your favorite color of paint dry, and what better than take the time to enjoy it like you would in real life, for 6 hours, but wait!! ..this is way less expensive and you can do it as much as you want, bet your old wall can't do that am I right? XD
"
"2394600","Measure 7 times and cut once! 
The indie-casual game of Last Day of Zombies comes to confirm this principle once again. 
The main mission is to finally destroy all the zombies from all the levels. Build your own attack plan to destroy each of them. From level to level it becomes more difficult. 
Let's see you in action !
Game features :
- 30 levels
- Limited time
- Score
"
"385400","You are a weapon genius. You know everything about the gun mechanisms, ballistics, shooting skills and other.  You must create ever better and improved guns and earn money through accurate shooting. 
 
 Select and buy the necessary details in order to combine the weapon properties and achieve the maximal performance of fire efficiency. 
 Create a gun of your dream!
"
"893950","-Drink 
-Ride on bear
-Squat
-Dance kalinka
-Pray Voland De Put
-Have sex
-Be in a fantasy alternate reality Kastavia
-Say ""suka"", ""blyat""
And more!
Play this game for cool man life simulation!
"
"960360","Yuzi Lims: Hentai - is a game in which you need to identify 10 differences between two pictures and click on the difference.
Features:
3 music playlists: relax, rock and electronic
20 levels with limited time
Beautiful arts
Steam Achievements
Coming soon:
 Trading Cards
Credits:
 This game was created using Clickteam Fusion 2.5! Music by Erwarda Savitnaag.
"
"1767930","Oh, back again?
Can you make it to the end of this punishing 3D platformer or will you be stuck in this void, always coming back again?
Back again features:
Challenging levels to test your skill and patience
A unique changing soundtrack
A light narrative with a creepy atmopshere
Survival Mode: Can you beat the entire game with only one try?
Discord: https://discord.gg/YCAqG2h
"
"1211360","This is a simple tower defend like game,click mouse left button to shoot enemies, make sure you don't get hurt.
Defeat Neomorph, fight with ladies!
Feature:
-8 different enemies
-4 characters
-7 itemes
-3 skills
"
"1618050","Gameplay
Drive the car to avoid colliding with other vehicles on the road.
Game Features
Support importing local music, local decal pictures.
12 maps, 5 cars, 20+ music.
AI co-pilot.
Dynamic raindrop windows.
A large number of custom effect options.
Steam achievements, Steam leaderboards, Steam cloud support.
 
"
"1091950","Naughty Girl is a casual puzzle game, where you reveal gorgeous gym girls pictures while you relax in a 3 difficulties puzzle.
10 Gorgeous girls that can be undressed
Puzzles with 3 levels of difficult
Gallery mode that can be controlled using a single hand. (arrows or WASD)
69 fun to get achievements
Puzzles can be solved with the click of a button
Original relaxing soundtrack
 
"
"2018540","Choose your little car and race!
You can choose maps, choose vehicles, and leave racing records on each map.
Game features
-More than 5 vehicles
-More than 5 maps
-Count the results of each map
-More modes to choose from
"
"498660","Inspired by two not so different worlds, Mind Spheres brings you an exclusive and awesome experience. A physics puzzle with minigolf + pinball unique mashup. Figure out puzzles in order to proceed to the next level.
Interactive objects and physics simulations;
50 different maps, difficulty increases every level;
Smooth piano music, relaxing sound design and visuals.
 
"
"1793560","A simulation game almost as real as real life.
A game where you can't do anything, a game with no gameplay value or any value at all.
Waste time with the game open (then you can at least pretend that you are playing someting).
A absolutely  garbage :) ;)
                                                                                           Go get a job and friends instead of playing this.
"
"1683720","Hungry fish will give you the opportunity to transform into a very hungry and mysterious fish, emitting light and transforming into other fish after eating. Be careful, only your counterparts are suitable for food, otherwise you yourself will go to feed the fish! How far can you go in this endless adventure?
Features:
- Unusual gameplay
- Nice graphics
- Nice soundtrack
"
"503900","Satisfy your hacking and slashing needs in colorful and mushy candy world. 
Crush those flying candies and fruits with candy canes and make Pappa Candy happy!
Avoid those nasty time bombs at all cost!
Experience the most fun you can have in virtual CandyLand.
More features to come on the request of player feedback!
Requires HTC Vive.
"
"2113150","Hentai is not just 2D girls, this is a whole art. And in this art units understand. The game ""Pussy 6"" is a hentai puzzle in which you need to move the elements vertically or horizontally to get the finished image. The game has hot levels, as well as a gallery, after completing a level, you can review your victories here. Hentai girls, this is a whole era of art.
"
"1311310","Escape from the hospital is a small quest puzzle. You find yourself in an abandoned hospital for unknown reasons and you have no choice but to start looking for a way out. On your way you will meet various monsters and not difficult puzzles. The playing time is about 30-40 minutes.
"
"1995940","Fun endless runner! How far can you get? Follow the Orange Dude through a small block of slime through a dark and scary forest. Help him jump over the steep cliffs and get as far as possible before he loses all three of his hearts! A fun adventure for the whole family!
features:
Music by LETTO
graphic by LETTO
unforgettable adventure
 
"
"2009920","Hentai is not just 2D girls, this is a whole art. And in this art units understand. The game ""Pussy 5"" is a hentai puzzle in which you need to move the elements vertically or horizontally to get the finished image. The game has hot levels, as well as a gallery, after completing a level, you can review your victories here. Hentai girls, this is a whole era of art.
"
"1783000","Run Your Fast Food Diner solo or grab your friends and play together 
Customers will come to your shop and request meals that you need to prepare for them , Upgrade your shop , Restock and run the business 
The game will get increasingly harder as players progress through the game 
You can play in single player more or up to 4 players multiplayer co-op
 
"
"338840"," What kind of game is Hollow's Land? 
Hollow's Land is relaxing game where you kill skeletons of fire who are trying to put out your fire.
The whole atmosphere is above the northern lights and around the fire.
 Gameplay 
 
Take a snowball and hit the heart of the skeleton
 Features 
 Cozy atmosphere
 Pleasant music
 Northern Lights
 
"
"1605050","Crossy Bridge is an arcade survival race where you move across a bridge with floating platforms that you need to stop in time to drive over them.
The further you go, the more floating platforms in a row you will meet on your way.
Collecting coins that are found on the bridge, you can spend them on new cars.
"
"1045010","Hardcore rouge-like game about journey from faraway place to Moscow. Use your garden tools to clean your path from mutants.
 - 3 playable characters
 - 100+ items
 - 82 Russian real cities
 - TV propaganda
 - 3 seasons. Summer, Winter, Off-Season
 - Deadly bosses
 - Become liberal or communist
 - Wooden toilet
 
"
"1797610","Barro 22 is a racing game with a toy car / go kart style, the next gen for Barro Racing now with the tracks from the first game of the series.
The game
 25 Race tracks
 7 new vehicles
 Time Trial
 Single player (Casual race vs Bots)
 Multiplayer (split screen, up to 4 players)
 
"
"1470280","The Last of Anime is a cool open-world shooter. Your task is to clean up the destroyed city. A pistol, submachine gun and sniper rifle will help you defeat your enemies. Explore the area, fight with opponents and enjoy the beautiful scenery.
Features
 Beautiful character
 Three types of weapons
 Two types of dangerous enemies
 Dynamic gameplay
 Post-apocalyptic world
 
"
"1329400","Game Features
Can play with one mouse.
Can start the game quickly in 10s.
Randomly generated space battlefield.
At present, there are 27 possible combinations. (3 spaceships, 3 colors, and 3 weapons)
Simple and easy game experience.
Support Steam achievements, Steam leaderboards, Steam cloud.
 
"
"998470","Adult Math. For the time being, choose the right example solution or not. Each correct answer removes clothes from girls.
Nice graphics, easy gameplay.
Train your memory and math ability with sexy girls.
"
"832680","Darts and Friends is a classic darts playing game!
GAME FEATURES
- relaxing game to play
- easy to learn
- single player mode
- 301 and 501 gameplay modes
- Around the World gameplay mode
- Shared local gameplay for two players to share keyboard and mouse
"
"898780","In Escape Game you will have to solve the different puzzles hidden in the house to escape!
Dozens of puzzles are hidden in the house. You will have to solve them by finding the different elements hidden in the scenery!
Can you find all the elements, solve all the puzzles and escape from the house?
 Features: 
■ A unique level!
■ A lot of puzzles to solve!
■ Very relaxing game!
■ Good music!
 
"
"802810","Minimalistic arcade platformer. You are able to move only in one direction, can you get through it?
35+ Level
150+ Achievements
Trading Cards
Emoticons
 
"
"1104220","Kyle Simulator Features:
Realistic Kyle Character Appearance
Ultra Realistic Destruction Physics
Mutant Energy Drinking System (Kyle Power!)
Realistic Vehicle Handling System (currently 2 in-game vehicles)
The Ultimate Kyle Simulation Experience
Kyle Simulator Planned Features:
Virtual Reality Support (Free)
In-game Weapons (Bats, Shovels, Beer Bottles, etc.)
More Vehicles
 
"
"2324120","Make wood, stone, brick and colorful buildings without investing hours on end into stressful resource management.
There is two game mode, sandbox and campaign. In sandbox mode you can make anything you want, in campaign mode you need to make a building similer to given mission.
 
"
"2349590","This game is focused on the simple life of the Brazilian, choose what the kind of work you want to do.
Works as a driver, farmer among others.
Take care of your character giving it food, water, bath and rest when necessary.
Buy items in stores by map: market, auto parts, gas station etc ...
"
