"id","about"
"2158270","Play!
An oddly familiar game, but with a twist! Match colors and numbers, or use special Quatro! cards to be the first to reach zero cards to win!
Create!
If that wasn't enough, change the game with endless customization for custom decks and cards!
Regret!
Create and play your decks with friends! (If you have any left after playing, or any at all to begin with)
"
"1186400","*If you think the game too difficult, try pressing the F key while playing.
West Sweety
 is a casual game with a relaxed atmosphere and challenge. 
In the bar of west you gonna play a card & dice game
Five major features of the game:
1. 7 girls waitingfor you to challenge ! ! 
2. Fantastic 2.5D scene with space dynamic rendering technology! !
3. 4K HD CG! !
4. Fun gameplay !
 
"
"518730","Shoot zombies from terrace like a boss! Zombo Buster Rising Remastered brings you a nostalgic experience of classic 2D side shooting-defense in enhanced build right from your Steam library!
FEATURES: 
- Challenging Steam Achievements
- Steam Trading Card
- Steam Cloud
- Two AI-Assisted NPCs 
- Three super abilities 
- Various upgrades 
- Survival Mode 
- Support Windows, Mac and Linux
"
"1274300","Welcome to the world of Cyber Agent! This is an easy to play, hotly fought 3D tower defense game, please use your mouse to aim at the enemy, auto shoot and make sure not to get hurt by the enemy! And pretty ladies to fight with you!
Game Features.
-8 levels.
-7 kinds of enemies.
-2 roles.
-5 items.
-3 skills.
"
"1520250","This puzzle game helps your kids develop matching and fine motor skills. You will love these wonderfully Gnome pictures and will improve their spatial skills while having fun! 
FEATURES:
- Perfect for all ages.
- Rotation mode for greater challenge.
- Many bright puzzle images.
- Colorful puzzling atmosphere.
- Traditional puzzle gameplay.
- Simple controls make it easy to solve picture!
"
"817160","Wave survival
Fight your way through killing clowns, pigs and robbers in several maps across the globe.
Gather points by killing enemies to buy more weapons and make 
killer explosions 
 
"
"1417720","Gemini is an action tower defense game, where your goal is to protect the crystal while keeping yourself alive.
Explore the worlds, fight monsters, get upgrades, and much more!
Features
 5 Different Worlds, 25 levels, and 125 waves to fight for!
 64 types of equipment and upgrades.
 Many monsters and bosses to fight and get loot from!
 
"
"1404190"," Chess Brain 
 is a chess puzzle game.
The King must reach the destination.
Draw the correct path and don't let it get killed by the opposite pieces!
Every second all the pieces will move!
Solve 30 puzzles! Some may be simple, but others will make you think about every second ahead!
The correct path will take you to the destination point!
Do you know the correct path?
 
"
"1976650","'Sukebe Beach' is a brick breaking game.
The theme is young women and 30 unique sexy girls.
- Game play
Destroy all the bricks on the screen to watch the full picture.
- Function
Beauty girl pictures.
Full view mode after level completion.
Press the ""Enter"" key to quickly complete the current level.
Using items with the number keys 1,2
"
"1211360","This is a simple tower defend like game,click mouse left button to shoot enemies, make sure you don't get hurt.
Defeat Neomorph, fight with ladies!
Feature:
-8 different enemies
-4 characters
-7 itemes
-3 skills
"
"343360","Destroy negativity, clear your mind! Particula brings you a new perspective in gaming, helping you to concentrate and relax. A three players co-op tower defense experience with a relaxing soundtrack, smooth visuals and gameplay.
3 players co-op tower defense, play it with your friends;
Random enemies, waves and bosses;
Smooth soundtrack and sound effects.
 
"
"1172530","Daylife in Japan is a jigsaw puzzle game with pixelart GIFs instead of images. Recreate beautiful moments about daylife in Japan.
 5 beautiful and originally created Pixel Art GIFs to assemble;
 Original music composed specially for this game;
 5 different levels of difficulty;
 
"
"498660","Inspired by two not so different worlds, Mind Spheres brings you an exclusive and awesome experience. A physics puzzle with minigolf + pinball unique mashup. Figure out puzzles in order to proceed to the next level.
Interactive objects and physics simulations;
50 different maps, difficulty increases every level;
Smooth piano music, relaxing sound design and visuals.
 
"
"1782880","Spacious Snake is a short but well-crafted puzzle game where the objective is to occupy the entire floor of the level. But for that you'll have to solve 20 levels with 2 different mechanics. So you think you can.
Why buy Spacious Snake
20 amazing levels
Good music
Nice pixel art
Steam achievements
 
"
"1653510","Battlefields >>> 
https://crossboardsoccer.wixsite.com/battle-pict
Gameplay >>>> 
https://crossboardsoccer.wixsite.com/p-gameplay
 
"
"2357750","How To Play
 Make the shot and add to the Cash Pot.
 Copy your opponent's shot and add to the Cash Pot.
 Miss the shot that your opponent made and your opponent takes the Cash Pot.
 The first player to reach $1000 wins the game!
Features
 FREE TO PLAY.
 Purchases for cosmetics only.
 Online Multiplayer.
 Single Player 1v1 and Challenges.
 Rewards for winning Online and completing Challenges.
 
"
"2116780","Roll for new cards. A new set of cards will appear, waiting to be recruited
More than 200 cards with unique effects
Innovative and special support mechanics!
Any 2 cards can be fused together
Endless combinations and posibilities!
Looping levels
 
"
"2268000","Welcome to THE MULTI MAZE is a realistic environment made With Unreal Game Engine where you can have fun experience with your friends. Try and escape the maze. Each level is different then the next. As you compile each level they get harder to complete. There are 6 levels in total to complete the maze.
You can invite up to 8 of your friends join in your group.
"
"2384290","Three Kingdoms theme card game""Eat Wei Shu Wu"" with the classic pixel painting hot attack! Skill attributes compatible grams, hidden strategy scheming, offline hanging fat profits, Zero Krypton micro-liver easy map! The seat of the Lord is vacant, come to build belong to your palm of the Three Kingdoms!
"
"2297160","Lightballs is local multiplayer, silly footlball game for 2 players. There are 2 game mods which you can control your character spining.
"
"2392480","Monster Memory is the first in a series of memory puzzle games with different themes, players have to race a timer to match all the pairs, The locations of the cards are randomised each time for maximum replay value. This is a small project from a newly formed development studio wanting to create and experiment with more expansive projects.
"
"2396000","Poly Jigsaw: Dinosaurs is a traditional style jigsaw puzzle game, with a dinos.
Featuring 50 hand drawn images in a polygonal style, with each puzzle piece uniquely shaped in a way no physical puzzle could be.
The player's goal - puzzle pieces together to get a beautiful picture.
In Poly Jigsaw: Dinosaurs:
- 50 levels
- Polygonal art
- Simple controls (mouse)
- Achievements
- Relax music
 
"
"2356690","A card game where you play as sherlock and/or Mycroft, where you need to gather clues asking the witnesses that will appear on the board each game, the more clues you have, the more points you'll get at the end of the game.
You can also unlock the advanced gamemodes dlc that gives you different types of witnesses and will make each match different and interesting.
"
"2370880","A lightweight card battler where you build your deck as you go.
Each card assists in battle, but can also generate XP of one of three types.  These can improve your mana, health, and access to cards.
Explore over 20 levels with more than 500 distinct cards.
Visit towns in each region to buy permanent upgrades and improve decks.
"
"2164810","This is a survival RPG game
--
You will play our protagonist
Living in a old-growth forest
You will have nothing to rely on, you can only rely on yourself
Not only does it lack basic daily necessities
To face the threat of unknown creatures in the forest alone
What are you going to do to survive?
"
"2342630","Battles in space is a Sci fi version of a classic board game. Place your fleet and fire away at enemy locations. Play with a friend on local mode or vs an AI.
Enjoy this classic board game brought to the PC. This is your chance to take your fleet to the next level.
How to Play
Select to play against an AI or another player locally. Place your ships. Then select the areas you want to strike.
"
"2357450","Push the blocks to the correct tiles to pass the levels!
New Mechanics Are Always Introduced! 
💯 handcrafted levels.
🎵 Relaxing soundtrack.
❄️ Minimalist interface.
🌨️ Undo option.
✨ Sokoban with a relaxing experience.
🤖 Cute robot.
"
"2316330","This Prologue is a free version of the
 turn-based combat game with rogue-like and deck-building elements
 Shogun Showdown.
PROLOGUE FEATURES
Play The Wanderer: a lone warrior haunted by her past who travels the land seeking redemption through battle
3 combat locations: The Bamboo Grove, The Waterfall Caves and The Port City.
14 attack tiles
8 quests and 2 challenges
10+ skills
 
"
"2314980","Fishjong is back with more colorful mahjong levels! Now play Fishjong 2! The goal is simple – clear the board by making matches. Various colors and shapes of tiles, new set and background. No storyline - just a great mahjong gameplay. Have fun playing ocean-theme levels.
Features:
- 108 levels to match free tiles
- More customizable content
- Relaxing gameplay and music
- Earn stars
"
"2342230","Welcome to the mainland of Zelasda, where you can play the role of a survivor or use various props to evade the pursuit of regulators, crack the cipher machine, and escape from the manor to win!!!
"
"1626060","Defend your ship from mythologic creatures by building canons, guns and turrets. Find treasures and gold to improve your ship and get further.
features
 Basic crafting system to build torrets, guns, cannons and claws.
 Waves of mythologic enemies with materials to make new weapons and food.
 Treasures and gold to improve the attributes of weapons and ship.
 
"
"2207910","Speedrun the trail of coins as you slash enemies, shield enemy fire, and avoid obstacles until you battle the Greedy Slime Monsters in this thrilling turned-based RPG style side scrolling platformer. Use your coins and experience to purchase items to aid you in your fights, as the action gets progressively more difficult.
Wishlist Today!
 
"
"2337610","Welcome to the plains of eternal dissent, fight honourable wars in this micro focused action RTS. Compete against other players in 1v1 skirmishes on the tracks towards 
GLORY
.
Your queen got trapped in a train, we found a track. All is well.
Intense 1v1 battles.
Practice your skills in a bunch of micro challenges.
P2P networking.
Steam lobbies.
 
"
"2001960","This is a two player version of minesweeper where rather than avoiding the mines, the objective is to hit the mines. The first player to hit 26 mines wins.
It's turn based. When hitting a mine you get to go again. I call it Flag Sweeper.
Queue up in a public lobby or play with friends by hosting/joining
"
"1981350","Hitstun is a turn based fighting game. Play cards in your hand to move and attack. Win the game by reducing your opponent's health points to zero.
 
Chain your Attack cards in a combo to show off your skills and deal more damage. 
Whether you like to play neutral, rush down, or zoning, express your playstyle with Movement cards.
Choose between 8 different characters with all unique card lists.
 
"
"2339160","This is an auto-scroller game where you control a heart to move up or down to avoid incoming obstacles while maintaining your HP. Other than obstacles, there will be damage zone in red and heal zone in green which decreases and increases the heart's HP. Make sure to manage your HP well to get the high score!
"
"2335920","Can you conquer the world of Bullet Hell? Explore 120 levels to discover new equipment, weapons, races, and classes. Choose from a combination of equipment, weapons, races and classes to arm yourself against the horde of over 900 combinations of minions and bosses.
"
"2000110","Glory of War is a nostalgic strategic turn-based RPG that combines the SLG mechanics. No download needed. In this fantasy world, you will take a dangerous journey to recover your memory and protect the world. Collect powerful weapons, equipment and treasures from the demons to prepare for the last battle between light and darkness. Learn more in Glory of War!
"
"753970","Do you have what it takes to become the top Mafia overlord?
Create your City by building black market buildings. But choose wisely! Some Buildings are better than others and they must be placed with strategy for maximum effect!
Level up and upgrade your Crew to run jobs for you that give you Cash bonuses or special Powers!
Features City Building strategy and a full Leaderboard!
"
"2334620","Poly Jigsaw: Bird is a traditional style jigsaw puzzle game, with a cute birdies.
Featuring 50 hand drawn images in a polygonal style, with each puzzle piece uniquely shaped in a way no physical puzzle could be.
The player's goal - puzzle pieces together to get a beautiful picture.
In Poly Jigsaw: Bird:
- 50 levels
- Polygonal art
- Simple controls (mouse)
- Achievements
- Relax music
 
"
"2315700","Gore Storm is an action roguelite horde survival game with twin stick shooter gameplay.  Fight off hordes of enemies, upgrade your weapons, soldiers, turrets, and base, survive as long as you can.
Features
7 guns
2 Mission types (base defense and survival) with 4 stages each
7 enemy types
16 meta upgrades
38+ gameplay upgrades to power up your run with
 
"
"2319370","Enjoy the jigsaw puzzles made of anime girls!
100 different jigsaw puzzles to complete
Number of puzzle pieces choices: 12, 24, 48, 96, 192, 384
Very high play time, it really takes hours!
Save and load your puzzle in progress
Remarkably cute graphics
Funny music and atmosphere
100 achievements
Display illustrations from the gallery
 
"
"2303560","Best Pearl is a shooter where one of the sea inhabitants repels attacks, protecting the pearl he found. Be careful the steering wheel landing can hurt you. Don't let them get it. They must not reach her. You can handle it.
Features of the game:
- Beautiful Pixel-Art
- Music
- Simple operation
- Complexity
"
"2314790","Dive into the magical world of underwater Mahjong. Test your skills again and again on more than 100 levels. Customize your tiles, sets, backgrounds and tile shapes. Take a load off with the game's relaxing music and meditative gameplay.
"
"2311510","8-Ball Pocket brings you eight-ball pool, also known as American billiards. You can compete with up to 4 friends or against the AI in Versus mode, or challenge the best in the world in Arcade mode, where you can make combo shots and rack up points to become Number 1 in the online ranking. All of this comes in a setting with great graphics and Jazz music.
"
"2100600","kabuto is an ideal game for you who like simple games 
but a lot of fun.
main features
How to play
You will have a number of moves per phase
your mission is to reach the dojo, when you have only 
one move the door will open and you can go to the next level.
- game in retro pixel art.
- minimalist.
- 25 levels.
- limited movements and attacks.
- Enemies to eliminate.
- keyboard and mouse.
"
"2278390","A sandbox game where you can explore the magical and mystical world of elementals。
⑅⚜⑅
Key features:
★Beautiful, hand-drawn environments and fairy fantasy world
★Sandbox Play
★Randomly generated worlds
★Free Content Updates
⑅⚜⑅
Create&discover Elfen fairy Realms and more: a peaceful and meditative exploration in the endless fantasy world of Ynithia^
"
"2259060","Chaos Knight is a placement strategy game, with an overhead magic world as the background. In the game, you can recruit heroes from different camps to form your own team. You need to reasonably deploy the lineup, let the team play its strongest strength, and lead the team to the final victory!
"
"2276030","Please notice this game doesn't have English version now.
Choose a command and defeat the enemy.
New skills are acquired as the story progresses.
The party consists of 6 people, and each time they act, they are replaced with a member who is on standby.
Make the right choices and reach the ending.
The era humans, dolls, and bioroids jointly create a society.
What happened in this era?
"
"2316750","Finger Football: Goal In One
 is a minimalist finger football puzzle game.
70 levels
 designed to challenge you;
Levels with 
increased button strength
;
2 types
 of ""enemy buttons"";
6 
custom fields
 for you to choose what you prefer;
2 
different
 goal sizes;
Will you be able to find the 
right strength and angle
 for each of the 70 levels?
"
"2313530","Poly Jigsaw: Cats is a traditional style jigsaw puzzle game, with a cute kitty.
Featuring 50 hand drawn images in a polygonal style, with each puzzle piece uniquely shaped in a way no physical puzzle could be.
The player's goal - puzzle pieces together to get a beautiful picture.
In Poly Jigsaw: Cats:
- 50 levels
- Polygonal art
- Simple controls (mouse)
- Achievements
- Relax music
 
"
"2301920","What is Mimics the bots ?
Mimics the bots is a fun little game to be played with friends. One player embodies a killer and the other the finder. The problem is that the killer has the same body as the villager. The killer will need to stealthily kill 4 bots to win the game within 10 minutes. The finder will only have 3 attempts to flush out the killer.
To your bluffs!
"
"2246520","You got school detention for being naughty.
Maybe it is not that bad, teacher wants to play with you.
Long awaited second episode of a popular game and a meme. 
Classic tabletop game in an intimate atmosphere.
Connect four (aka Four in a row, Gravitrips) combined with strip game.
Every time you win, she will take off one piece of clothes.
All characters are over the age of 18.
"
"2172150","[redacted]
"
"2255140","An online social deduction party game where you need to find and kill your friends that hide among a group of NPC's.
 Enhances your abilities on pickup
 Shorter cooldowns
Features
 An easy built in level editor
 Can be played with up to 16 players
 Simple gameplay, complex mechanics
 Quickly host a game for your friends to join
 
"
"2285860","Play the fascinating match-3 game ""Engineering: The Mystery of the Ancient Clock""! Clear up the secrets of the Ancient Chronograph. On each level you should gather the clock parts and repair the Chronograph before time runs out. Vivid graphics and sounds, and a relaxing free play mode with no time limits, will help you to relax after you beat the game's toughest challenges. Have fun!
"
"2233310","Cyber Miner is a roguelite flappy game with endless progression. 
Pick a cube character, each with unique abilities, complete an obstacle run with assistance of various power-ups and unlock the next level... Which is the same level you just done, but harder. Repeat indefinitely or at least until you get bored of it.
"
"2255350","Wild seas and a tower defense game where your goal and protect a gem, build turrets, build your defense, defeat dozens of enemies and more!!
PLAN YOUR DEFENSE AND END THE PIRATES
Better your weapons to get more and more powerful!!
IMPROVE YOUR TURRETS
Features
♦ 4 Worlds with moderate difficulty
♦ Good pixel art
♦ 6 Turrets to choose from
♦ Many enemies
"
"2291190","Doodle Td Is a Strategy Tower Defense Game, All the towers are designed with the intention of having a retro game vibe with updated features. 
Features-
-8 towers
-5 maps
-6 different enemies
-upgrade system
"
"2274120","A free collection of 120 solitaire variants, with 5 adult card sets:
- nude girls in solo and sex positions
- tits only
- pussies only
- dressed girls (just erotic)
- cute female faces
No ads, no microtransactions. 
You can buy all images used in this game as a wallpaper DLC pack.
"
"2275640","This is a simple box pushing game. Start your brain to complete all levels! More levels will be added later.
Use the up, down, left and right buttons to control the player to push the box to the designated position to pass the level. If you want to restart the level, please long press Left Control. If you want to quit the game, please long press ESC.
"
"2270910","Poly Puzzle: Butterflies — cute, relaxing puzzle game. The player's goal - puzzle pieces together to get a beautiful picture.
In Poly Puzzle: Butterflies:
- 50 levels
- Polygonal art
- Achievements
- Relax music
 
"
"2249540","I'm a casual game, but it also needs your brain power. Select 2 cards from the 16 cards. If the opened cards are the same, you can eliminate them. If you eliminate all cards, you will pass the level. Please remember me, no cheating! Successful challengers will collect the CG you want.
"
"2247240","Pew pew pew! Its ww3? No it's just some tanks fun.
About Game
Multiplayer online battle arena (MOBA) video game with positive and dynamic battles 5x5 format.
Contains
Singleplayer, and Multiplayer Game Modes.
7 Heroes With Different Skills
20 Unique Weapons
Support Items For Help
Chat For Flood.
 
"
"1876180","This game is about building you own village, with villager NPC's, which can as example marry&breed, that will lead to, that you village will grow in amount of villagers.
You can also deploy the villager to do a job : miner, lumberjack(wood), soldier(for enemy defence), farmer.
There are also enemy(zombies as example) waves coming at you village, to destroy it, 
so you have to defend it also.
"
"2209210","Iron Guard is a steampunk-fantasy pixel art tower defense game, developed by Griffin G. Salazar with art by the wonderful Gabriela ""Brysia"" Szmit. Enjoy this bite-sized game from a burgeoning indie developer, who hopes to make many more games in the coming years, each better than the last.
Join the Discord to give feedback and join the game's community: https://discord.gg/NvWjS9FJ6N
"
"2232660","Call of the Abyss is a rogue-like card game inspired by anime such as Made in Abyss. You have a long way to go, descending into the abyss. Explore the depths of this world, defeat mysterious enemies and find unexplainable things.
Game Features:
A vast abyss
 with an intriguing story;
Unique 
collectible cards 
and their upgrades;
Artifacts, potions, and other things
 to help you in the abyss.
"
"2233540","Note: All girls in the game are over 21 years old.
Would you like to play puzzles of cute girls?
Accompanied by relaxing tunes.
P.S. You can download the completed puzzle!
This is a 3 x 6 sliding puzzle.
Over 20 images to play with!
We will be adding more images as we go!
Image size is 1080 x 1920 portrait image
Click the Preview button on the bottom right to see the completed image!
"
"2239050","Poly Puzzle: Animals— cute, relaxing puzzle game. The player's goal - puzzle pieces together to get a beautiful picture.
In Poly Puzzle: Animals:
- 50 levels
- Polygonal art
- Achievements
- Relax music
 
"
"2151740","Treasure trap is a 2d platform game consisting of difficult levels full of unexpected traps. Pudi (our main character) is an adventure lover who goes after the gold in the treasure map he got from a traveler. He now faces a dungeon of various challenges, the 
Color Dungeon
! Will he finally be able to reach the gold he seeks or will everything be left with pain?
"
"2225730","Manny TD is a hybrid tower defense and third-person shooter with random in game elements to get a unique experience on each run.
Main features:
-Unreal Engine 5
-compete with your high scores
-switch between third person and top down mode
-unlock new tower types
-choose your favorited weapon
-2 maps
-1 developer
"
"1967920","Welcome to Krystals the game. A relaxing construction game about mining an industrial quantity of crystal gems. Use those gems to build new buildings and combine those gems to unlock even more buildings. These new buildings will increase your production and the complexity of your ever growing factory.
"
"2219020","Soccer Board - is a turn-based board game. Football based game for one player. Move around the board, pass the ball, score goals and don't let your opponent take the ball.
each player on the board has a certain amount of movement and distance to kick the ball, so you must use tactics to score goals and win matches.
Play soccer on a board in this tactical movement game.
"
"2226080","In the golden age of peace, the land of Eire has not seen war for many centuries.
But all of that is about to change.
Take control of our hero Robbie as he ventures on a journey to piece together
the shattered history of his people while a dark force is growing stronger.
"
"2181340","Bright Sudoku is a unique Sudoku game, which includes traditional Sudoku games and original three-dimensional Sudoku games.
The new 3D Sudoku experience brings more difficult Sudoku problems. The newly added dimensions make Sudoku solving more difficult. Come and experience!
"
"2064090","Streamers' Secret Life is a sliding jigsaw puzzle with sexy streamers and a relaxing lofi-jazz-chillhop soundtrack.
2 game modes.
6 different sliding puzzles.
20+ relaxing soundtracks.
Image Gallery.
"
"2136620","Tactical card battles, where cards' stats, type and position matter.
Procedurally generated world map to explore and conquer.
Upgrade villages and build armies.
Turn your rivals into your vassals.
Five factions to choose from with distinct cards.
Special mercenary cards.
Colorful aesthetics and relaxing soundtrack.
 
"
"1784820","Welcome to Master Of Squad, a new game that mixes the ingredients of a MOBA with unit summoning, get ready for a unique experience!
FEATURES
- PREPARE YOUR STRATEGY: Summon units and lead them into battle. Think strategically, upgrade your units and use their unique abilities to defeat your enemy.
- COMPETE: Engage in intense battles against other players or against the machine itself.
"
"2196300","GrassGames' Hearts is a beautiful 3D computer game version of the popular Hearts card game for 3 or 4 players.
Main Features:
- Play locally, online, or over your home network
- ""American"", ""Omnibus Hearts"" and ""Black Maria"" variants included
- Intelligent Computer opponents
- Online rankings system
- Replays & Statistics
"
"1943070","You thought it was going to be simple? It never is! Join Juliette for a new adventure in foreign lands. 
- 120 Mosaic (nonogram) boards
- Restore 3 ancient sanctuaries of tranquility
- 4 game modes.
- 9 Spot the differences mini-game scenes
- 9 hidden object mini-game scenes
- 9 jigsaw puzzles to complete
- Unlock 11 beautiful wallpapers.
"
"2095150","Features
Easy confrontation and simple operation.
 Chinese ink painting artistic style.
the game between ancient strategist and Taoists.
 combining philosophy and strategy.
experience the harmony and unity of man and nature.
Achieves
Create a room, wait for opponents to join.
Cause 1 damage to the opponent, gain 1 score.
After the game, the player with more scores wins.
 
"
"2172950","Discover the darkness of the labs ...
TheCubeCreators
"
"2182240","Dots in line
 - is a simple and clear puzzle game where colored dots should be joined in a row vertically or horizontally.
The game has a great relaxing and calming effect, and thanks to the saving option, you can interrupt the game at any moment with no fear of losing your results.
- Simple gameplay
- Saving progress
- Nice colours
"
"1749430","Create your own cozy cities while painting uncountable number of islands. Immerse yourself into a calming sandbox mode or go through 15 uncomplicated levels during which you will gradually understand all the gameplay features. The correct building placement will tend your city to grow. It is a colorful journey where you will find your own solutions for transition from one island to another.
 
"
"2172780","Poly Puzzle: Dinosaurs — cute, relaxing puzzle game. The player's goal - puzzle pieces together to get a beautiful picture.
In Poly Puzzle: Dinosaurs:
- 50 levels
- Polygonal art
- Achievements
- Relax music
 
"
"2150100","【Village Defender】is a simple and easy-to-use city defense survival game. To fight against waves of enemies, we also need our troops to defeat enemies on the battlefield to earn money to enhance our strength. Be a stronger enemy!!!
In addition to personal ability level equipment, the game also combines card elements, which will definitely affect the development of each battle!!!
"
"2149880","Defend your base classroom using a large variety of 
towers
, 
upgrades
 and 
effects
.
With over 80 different cards there are plenty of possibilities and every run will be different from the last.
Gain 
star stickers
 after defeating bosses that can be used to unlock permanent bonuses.
The hallway extensions are random each game so be ready to adapt to different situations!
"
"1837590","Hammerground: Splat! is a virtual reality whack-a-mole-like arcade. 
 Grab a pair of hammers;
 Smash everything that appears in front of you;
 Collect the crystals to extend the countdown timer. 
Hammerground: Splat! features quick play and challange modes. 
This game is designed for Virtual Reality. VR Controllers are required to play Hammerground: Splat!
"
"1578430","Chat with Yu, a junior developer at Faphood. She is creating a pachinko game and needs someone to test her game. Are you ready to test the game in exchange for some little gifts?
 Pachinko-like game
 Mobile Interface with Chat, Gallery & Game
 30 awesome levels
 +18 spicy content
 More than 30 Steam Achievements
 Interesting dialogs to keep you on edge
 
"
"2125500","Chess, but White moves twice, and then Black moves once, and White moves twice, and so forth. Your goal is to either checkmate or take the enemy king.
Feel how strong the White pieces are, and break through Black's defense with White.
Or choose Black, and defend against the Mighty White King!
This game is not pvp. You play against an engine.
This variant is also known as Monster Chess.
"
"2126840","Summary
This game is a card flip memory erasing game
How to play: Players need to click two cards in a row. If the pattern is the same after flipping, they will be eliminated, and if they are eliminated, they will pass the level.
After passing the level, you will unlock the beautiful CG in the gallery!
"
"2101710","Embark on this memorable experience with a great and relaxing soundtrack and a beautiful view that will get you extremely satisfied.
You are responsible for irrigating the plantation on the islands. To do that, put the water cubes correctly in the indicated position to make the crops grow healthily.
- 40 levels;
- Original soundtrack;
- Satisfactory puzzles;
- Low poly;
- Play with mouse;
"
"2115480","Poly Puzzle: Predators — cute, relaxing puzzle game. The player's goal - puzzle pieces together to get a beautiful picture.
In Poly Puzzle: Predators:
- 50 levels
- Polygonal art
- Achievements
- Relax music
 
"
"2090160","Push the ball of wool in the correct tiles to pass the levels!
💯 handcrafted levels.
🎵 Relaxing soundtrack.
❄️ Minimalist interface.
🌨️ Undo option.
✨ Sokoban with a relaxing experience.
🐈 Cute cat.
"
